title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Encyklopedia roślin domowych ",Nico Vermeulen,"
flora i fauna ",Firma Księgarska Olesiejuk,"
9788374236775 ","
Encyklopedia roślin domowych jest wspaniałym źródłem informacji zarówno dla początkujących, jak i doświadczonych hodowców. Znajdziecie w tej książce: szczegółowe informacje o różnych rodzinach roślin domowych, podział na grupy w zależności od wymagań hodowlanych, wyczerpujący indeks z alfabetycznym spisem roślin w języku polskim i po łacinie, setki kolorowych zdjęć, aktualne informacje o najnowszych gatunkach roślin oraz rady dotyczące roślin hodowanych w szklarniach. ",,"
2006-01-01 ","
2006-01-01 ","
320 ","
polski ",,,
"
Mistrzowskie negocjacje. Jak nawiązać trwałe relacje z partnerami biznesowymi ",praca zbiorowa,"
poradniki  ",StudioEMKA,"
8388931881 ","
Najlepsze negocjacje to te, podczas których obie strony dążą do zbudowania więzi, wychodząc z założenia, że wzajemna relacja jest równie ważna, co szczegóły konkretnej transakcji. Natomiast nieumiejętne negocjacje mogą skutkować niepowodzeniami, zarówno w twojej osobistej karierze zawodowej, jak i w rozwoju firmy. Czym jednak dokładnie są negocjacje i dlaczego są tak ważne dla menedżerów, pragnących osiągać coraz lepsze wyniki w pracya W negocjacjach nie chodzi o to, by przechytrzyć czy wykorzystać drugą stronę. Negocjacje to nic innego, jak obustronne poszukiwanie rozwiązania problemu, zadowalającego wszystkie zainteresowane strony. W tej książce omówiono najważniejsze wyzwania, przed którymi stają negocjujące strony. ",,"
2006-01-01 ","
2006-01-01 ","
174 ","
polski ",,,
"
Ja ",Wolfgang Hilbig,"
literatura piękna ",Oficyna Wydawnicza ATUT,"
83-7432-108-3 ","
Wolfgang Hilbig w powieści ""Ja"" poddaje w wątpliwość to, co wydaje się niewątpliwe. Opowiadając historię szpicla, agenta Stasi, niejakiego M. W. o pseudonimie ""Cambert"", nie czyni tego z perspektywy ofiary, lecz wkłada opowieść w usta innego agenta. Tytułowy ""Ja"", zawsze w cudzysłowie, porusza się w świecie minionej NRD. Cambert śledzi ""Readera"", autora awangardowych tekstów w stylu Samuela Becketta, nie zamierzającego ich jednak publikować, i z czasem staje się jasne, że M. W. sam ma ambicje literackie.
Obserwacje Camberta nie przynoszą żadnych rezultatów. Czytając tę powieść nasuwa się pytanie, czy nie chodzi tu o odwrócenie relacji sprawca-ofiara: czy Hilbig nie zastanawia się aby, nieco satyrycznie, nad możliwością, że to on sam mógłby stać się szpiclem? Czy pomiędzy pracą autora i tajnego informatora nie ma aby podobieństw?
Ja, Cambert i M. W. obracają się tuż przed upadkiem NRD w knajpach i zwłaszcza w czeluściach piwnic byłego Berlina Wschodniego, topografii zmurszałego rozpadu. M. W., poruszając się w owym półświatku niczym kret, reasumuje swoje dotychczasowe życie i widzi nadchodzący koniec swojego świata.
""Ja"" nie jest w pierwszym rzędzie powieścią o agentach, lecz udaną próbą przedstawienia procesów wikłania się, uwodzenia i wypaczania umysłu i władzy, a także burzenia ustalonych poglądów czytelnika ","
Ich ","
2006-01-01 ","
2006-01-01 ","
294 ","
polski ","
Ryszard Wojnakowski ",,
"
SE7EN: Greed ",Joe Brusha,"
komiksy ",,,,,"
2006-01-01 ",,,"
angielski ",,,
"
Zawsze Ostatnia Wieczerza ",Krzysztof Niedałtowski,"
sztuka ",Twój Styl,"
83-7163-508-7 ","
Jak rozumieć ten dziwny, gramatycznie wątpliwy, tytuł mojej opowieści Dlaczego ""Z a w s z e Ostatnia Wieczerza"" (...) Zawsze znajdowali się zarówno zleceniodawcy, jak i twórcy, którzy podejmowali najróżniejsze, często bardzo aktualne, motywy tej dramatycznej sceny. Zawsze znajdą się widzowie, chcący przeżyć swoje spotkanie z bohaterami pożegnalnej kolacji Mistrza. Mediolańskie malowidło Leonarda da Vinci jest najczęściej odwiedzanym pojedynczym dziełem sztuki na świecie. Ciągle zapładnia wyobraźnię zarówno wiernych jak i twórców kultury: tej wysokiej i tej z przedrostkiem ""pop"".

(...) Podczas jednej z wielu moich podróży tropami plastycznych wizji Ostatniej Wieczerzy, patrząc z samolotu na ośnieżone szczyty Alp, zadałem sobie proste pytanie: co było w tamtym spotkaniu tak wyjątkowego, że stało się ono kodem do zrozumienia naszej cywilizacji Trudno sobie wyobrazić kulturę Europy bez odniesień do owej kolacji trzynastu mężczyzn spożytej przed dwudziestoma wiekami. A ja, w poszukiwaniu klucza do tej zagadki, przemierzam cały kontynent wzdłuż i wszerz!
(...) Jedna, mała notatka w katalogu biblioteki monachijskiej popchnęła mnie w otchłań średniowiecznej mistyki oblubieńczej. Ta ogromna dziedzina duchowości naszych przodków wydaje mi się kluczowa dla zrozumienia współczesnego feminizmu. Postanowiłem nie odnosić się wprost do konfabulowanych sensacji spod znaku Dana Browna. Lektura źródeł i moja próba ich opisu, może każdemu uważnemu czytelnikowi dać materiał do własnych, krytycznych przemyśleń.

(...) Nie spodziewałem się, że tak pobożny temat może mieć coś wspólnego z dziejami inkwizycji. Jedna z historii omal nie skończyła się tragicznie dla weneckiego malarza, który ocalił głowę zręcznym wybiegiem z pogranicza psychologii i biblistyki. Analiza protokołów przesłuchania przed trybunałem Świętego Oficjum dostarcza zarówno dreszczu emocji, jak i sporej porcji dowcipu.

(...) Dwa ciekawe tropy wychodzące z jerozolimskiego Wieczernika, często podejmowane w sztuce, wyznaczone zostały przez mity, ciągle żywe w europejskiej kulturze. Jeden z nich opowiada złożoną historię Judasza jako wcielenia zdrady i przewrotności, a zarazem tragicznej postaci rozdartej wewnętrznie jak każdy z nas. Drugi podąża śladem Graala - świętego naczynia na Krew Pańską, które stało się symbolem rycerskich cnót i obiektem pożądania bohaterów średniowiecza.

(...) Widziałem na własne oczy ponad trzysta Ostatnich Wieczerzy. Tylko o tych piszę w tej książce. I to nie o wszystkich.

Krzysztof Niedałtowski (ze wstępu) ",,"
2006-01-01 ","
2006-01-01 ","
225 ","
polski ",,"

Autor książki ""Zawsze Ostatnia Wieczerza"" postanowił wejść w świat sztuki i przyjrzeć się dziesiątkom przedstawień tej ""Najważniejszej Kolacji Wszech Czasów"", szukając odpowiedzi na zadane we wstępie pytanie: ""co było w tamtym spotkaniu tak wyjątkowego, że stało się ono kodem do zrozumienia naszej cywilizacji?"".

Jako czytelnicy tej książki jesteśmy zaproszeni, aby ""w poszukiwaniu klucza do tej zagadki"" wraz z autorem ""przemierzyć cały kontynent wzdłuż i wszerz"". Cóż za pasjonująca to podróż! Niedałtowski szczęśliwie nie naśladuje wielkich poprzedników opisujących podróże artystyczne, takich jak Muratow, czy Herbert (które to naśladowanie zgubiło już niejednego aspiranta do roli erudycyjnego i poetyckiego przewodnika), ale znajduje swój własny, pełen szlachetnej prostoty język. Opisując swoje zmagania z materią sztuki i meandrami teologii, czy też poszukiwania intelektualne i po prostu te lokalizacyjne, znakomicie stopniuje napięcie, niemal jak w klasycznym kryminale. Czyta się to znakomicie! I pomimo tego, iż nie jest to publikacja naukowa, zawiera mnóstwo ciekawych, a nawet zaskakujących informacji, opartych na żmudnej kwerendzie w bibliotekach światowych. Tak więc w kostiumie już to dziennika z podróży, już to błyskotliwego eseju, dostajemy solidną porcję rzetelnej wiedzy. Wiedza i emocje w jednym? Jak najbardziej!

Książka podzielona jest na siedem rozdziałów podejmujących różne aspekty związane z przedstawieniami Ostatniej Wieczerzy. Pośród nich m. in. szkice o malarstwie Florencji i Wenecji, o ikonografii Judasza, o Świętym Graalu, a nawet o realizacjach tematu w kręgu kościelnych wspólnot reformowanych.

Walorem nie do przecenienia jest szata graficzno-edytorska tej publikacji. Typografia jest na rzadko spotykanym poziomie! Tekst płynnie przeplata się z wyjątkowo bogatym materiałem ikonograficznym (niektórych dzieł tu reprodukowanych próżno szukać gdzie indziej). Przywykłem już do tego, że czytając tego typu książki, uzbrojony jestem w cały stos albumów oraz w komputer z dostępem do sieci, aby w każdej chwili móc zerknąć na obraz, czy zdjęcie zabytku, o którym akurat pisze autor. Komplikuje to oczywiście lekturę, gdyż trzeba co rusz odrywać się od książki i wertować albumy lub zasoby internetu. W wypadku Zawsze Ostatniej Wieczerzy nie musiałem się uciekać do tej metody ani razu. Odpowiednia ilustracja zawsze jest pod ręką - na tej samej lub sąsiedniej stronie. Ponadto, gdy jest taka potrzeba, mamy dzieło zaprezentowane w większym formacie na rozkładających się skrzydełkach, które jednak są tak sprytnie zgięte, że nie mną się, nie zaginają i nie deformują jednolitej bryły tomu. Jakby tego było mało, znajdziemy tu też odpowiednie mapki pomagające rozeznać się w lokalizacji omawianych dzieł. Niestety rzadko spotykam wydawnictwa o sztuce, które mogłyby poszczycić się tymi, tak zdawałoby się oczywistymi, udogodnieniami. Ponadto całość wydrukowana jest na znakomitym papierze (na szczęście nie na tym najbardziej połyskliwym kredowym, którego nie cierpię), oprawiona w estetyczną płócienną (!) oprawę z obwolutą i solidnie zszyta.

To wszystko sprawia, że książka ks. Krzysztofa Niedałtowskiego jest jak najbardziej godna polecenia. Została zresztą doceniona m. in. nagrodą Pro Libro Legendo 2006 (""Książka, którą warto przeczytać"") przyznawaną przez gdańskich bibliotekarzy z Wojewódzkiej i Miejskiej Biblioteki Publicznej. Pozostaje jeszcze tylko gratulować autorowi i wydawcy tak znakomitej publikacji a sobie życzyć, by takich jak ta było na naszym rynku wydawniczym jak najwięcej. 

Autor książki ""Zawsze Ostatnia Wieczerza"" postanowił wejść w świat sztuki i przyjrzeć się dziesiątkom przedstawień tej ""Najważniejszej Kolacji Wszech Czasów"", szukając odpowiedzi na zadane we wstępie pytanie: ""co było w tamtym spotkaniu tak wyjątkowego, że stało się ono kodem do zrozumienia naszej cywilizacji?"".

Jako czytelnicy tej książki jesteśmy zaproszeni, aby ""w... 

więcej



mniej





Pokaż mimo to


","
Religia bez sztuki staje się dogmatem. A sztuka bez ducha religii zamienia się w dekorację, pustą formę. Obie te sfery ludzkiego ducha są sobie wzajemnie potrzebne: próbują wyrazić to, co niewyrażalne. "
"
Podstawowe znaki japońskie ",Ewa Krassowska-Mackiewicz,"
językoznawstwo, nauka o literaturze ",Polsko-Japońska Wyższa Szkoła Technik Komputerowych,"
9788363103682 ","
Podstawowe znaki japońskie – to słownik - podręcznik do nauki najbardziej potrzebnych ideogramów na podstawowym poziomie nauki języka japońskiego. Zawiera 180 najprostszych symboli z ich wyjaśnieniami, czytaniami i tłumaczeniami. Niewątpliwie wyjątkową wartością podręcznika są rysunki obrazujące kolejność pisania elementów znaku oraz przykładowe zdania, w których znalazły one zastosowanie. Materiał zawarty w podręczniku w zupełności odpowiada wymogom dotyczącym znajomości ideogramów na międzynarodowym egzaminie z języka japońskiego Nōryoku Shiken na poziomie podstawowym N5. ",,"
2006-01-01 ","
2006-01-01 ",,"
polski ",,"

Kupiłam książkę przygotowując się do egzaminu JLPT. Nieco mnie rozczarowała. Po pierwsze zawiera trochę błędów. Do tego rozrysowanie danego kanji nie jest zbyt czytelne. Niektóre znaki przedstawione są z dość szeroko rozbudowanym znaczeniem, a inne nie. Przy każdym znaku są podane przykładowe zdania z jego użyciem. Część z nich powinny być znacznie prostsze i dotyczyć raczej życia codziennego, a nie np. gospodarki. Poza tym zawarte w książce znaki bardziej odpowiadają dawnemu poziomowi kyu4, niż n5 (na n5 jest ich za dużo, a na n4 za mało, więc trzeba posiłkować się innymi książkami).
Czy polecam? Jeśli chcesz poznać podstawowe kanji, a nie masz dostępu do innych książek, to ta nie jest zła. Jednak super też nie jest. 

Kupiłam książkę przygotowując się do egzaminu JLPT. Nieco mnie rozczarowała. Po pierwsze zawiera trochę błędów. Do tego rozrysowanie danego kanji nie jest zbyt czytelne. Niektóre znaki przedstawione są z dość szeroko rozbudowanym znaczeniem, a inne nie. Przy każdym znaku są podane przykładowe zdania z jego użyciem. Część z nich powinny być znacznie prostsze i dotyczyć... 

więcej



mniej





Pokaż mimo to


",
"
312685 powodów ",Dawid Jung,"
poezja ","Klub Integracji Twórczych ""Stowarzyszenie Żywych Poetów""","
8391884627 ","
Dawida Junga pociąga liryczny profetyzm, próba dostrzeżenia tego, co się wyłania z teraźniejszości i sięga przyszłości. ",,"
2006-01-01 ","
2006-01-01 ","
45 ","
polski ",,,
"
Trzy miasta, trzy pokolenia ",Artur Nowaczewski,"
językoznawstwo, nauka o literaturze ",Polnord,"
83-89923-10-6 ","
Książka ""Trzy miasta, trzy pokolenia"" to podróż przez literaturę Wybrzeża ostatniego półwiecza. Młody autor przystępnie i zajmująco łączy rzetelność badacza ze świeżością spojrzenia. Jakie miejsca zostały utrwalone w wierszach i na kartach powieści? Jak pisali o Gdańsku, Sopocie i Gdyni miejscowi twórcy: Franciszek Fenikowski, Stanisława Fleszarowa-Muskat, Zbigniew Żakiewicz, Stefan Chwin, Paweł Huelle, Daniel Odija, Dorota Masłowska? Książka zainteresuje wszystkich miłośników tych trzech miast. Jest to jak dotąd najszersze i najbardziej aktualne opracowanie dotyczące wybrzeżowej literatury, niezbędne dla wszystkich uczniów i studentów zajmujących się tą tematyką. ",,"
2006-01-01 ","
2006-01-01 ","
188 ","
polski ",,,
"
Epoka lodowcowa 2. Odwilż. Powieść filmowa ",Kathleen Weidner Zoehfeld,"
literatura dziecięca ",Amber,"
83-241-2432-2 ","
Maniek, Sid i Diego powrócili, aby przeżyć jeszcze jedną nieprawdopodobną przygodę. Świat wokół nich topnieje i oślizgłe istoty z głębin chcą nad nim zapanować. Stado wyrusza na poszukiwanie tajemniczej, ogromnej arki i po drodze spotyka najróżniejsze zwariowane zwierzęta, w tym zakręconą mamucicę Elkę. Czy Maniek, Sid, Diego i ich nowi przyjaciele zdążą znaleźć arkę, czy powódź będzie oznaczała ich koniec? ","
Ice age 2 : meltdown : the movie novel ","
2006-01-01 ","
2006-01-01 ","
88 ","
polski ","
Małgorzata Strzelec ","

Przyjemne do czytania z dzieciakami 

Przyjemne do czytania z dzieciakami 



Pokaż mimo to


",
"
Dobre małe anioły /Historie o niebiańskich pomocnikach ",Manffed Eichhorn,"
literatura piękna ",Jedność,"
8374423943 ","
zachwycające historie o aniołach zabawne, pełne napięcia, przy tym bardzo wzruszające. To dla małych i dużych doskonała zachęta do twórczego odkrywania aniołów w naszych bliźnich. Okładka: miękka, Rok wydania: 2006, ",,"
2006-01-01 ","
2006-01-01 ","
128 ","
polski ",,,
"
Bajki dodają odwagi ",Brigitta Schieder,"
literatura dziecięca ",Jedność,"
8374421916 ","
Okładka: miękka, ",,"
2006-01-01 ","
2006-01-01 ","
144 ","
polski ",,,
"
Zabawki i różności z gałganków ",Cécile Franconie,"
hobby ",Wydawnictwo RM,"
8372434808 ","
Mamy często ubolewają nad brakiem czasu, ale zapewniamy Cię, że nasze robótki są wyjątkowo mało pracochłonne. Warto wygospodarować wolną chwilę, przygotować parę gałganków, wziąć igłę i zabrać się do pracy. Podsuwamy kilka pomysłów na miłe przytulanki, które ukoją smutki Twojej najmłodszej pociechy i uszczęśliwią starsze dziecko. ","
Jouets et poupées de chiffon ","
2006-01-01 ","
2006-01-01 ","
48 ","
polski ","
Radosława Plutecka ",,
"
Coaching, mentoring i zarządzanie. Jak rozwiązywać problemy i budować zespół ",Micki Holliday,"
biznes, finanse  ",Onepress,"
8324601678 ","
Czy jako menedżer w firmie możesz przyjąć tak szeroką odpowiedzialność i zbliżyć się do ludzi w swoim zespolea Owszem, ale dopiero wtedy, gdy porzucisz styl myślenia typowy dla przełożonych -i staniesz się coachem. Coach ma do odegrania trzy role: ",,"
2006-01-01 ","
2006-01-01 ","
264 ","
polski ",,,
"
Droga do Koryntu ",Ewa Kuryluk,"
literatura piękna ",Twój Styl,"
9788371635090 ","
Na starych obrazach nie brak map. Były częścią dekoracji i pamiątką po odbytych podróżach, sygnalizowały skryte marzenia domowników i artystów. Kuzynką mapy na ścianie jest prywatna mapa wyobraźni. Wiele podróżowałam i każda podróż pozostawiła ślad w mojej pracy. Ale kierunek zawdzięczam wycieczce pomaturalnej. Nie pojechałabym do Grecji z nielubianą klasą, gdyby nie Korynt na naszej trasie. Tam młoda dziewczyna, obrysowując profil ukochanego, wynalazła malarstwo. Zbulwersowana, zapragnęłam odwiedzić jej rodzinne miasto. Sprawiło mi zawód. Korynt okazał się zapyziałą dziurą, zbudowaną w połowie XIX wieku po trzęsieniu ziemi, które zmiotło antyk. Czy znajdę ślad Kory wśród wykopalisk? W upale obserwowałam swój cień wędrujący po białych kamieniach, w muzeum zapatrzyłam się na kamienie malowane. Kolor wyblakł na metopach, ale nad nimi lśnił blaskiem świeżej farby ornament z czerwieni, błękitu i żółci. Rzeźba, architektura i malarstwo tworzyły jedną całość. ",,"
2006-01-01 ","
2006-01-01 ","
13 ","
polski ",,,
"
Dania jarskie. Wielka księga kucharska ",praca zbiorowa,"
kulinaria, przepisy kulinarne ",Konemann,"
3829034571 ","
Pokaźny zbiór przepisów wegetariańskich w podziale na 15 rozdziałów. ","
The Essential Vegetarian Cookbook ","
2006-01-01 ","
2006-01-01 ","
304 ","
polski ","
Anna Adamczyk ",,
"
Bądź kimś więcej ",Aleksander H. Krzymiński,"
religia ",Wydawnictwo Sióstr Loretanek,"
9788372575883 ","
Wychowanie młodzieży w dzisiejszej dobie to sprawa niezmiernie trudna i choć na rynku księgarskim nie brakuje poradników z tej dziedziny, to jednak większość pisana jest z pozycji liberalnych i ateistycznych. I oto mamy książkę – rarytas, która przedstawia niełatwą sztukę opanowania nie tylko dobrych manier, ale opisując dobre zasady europejskie, wskazuje głównie na człowieka wychowanego wedle polskich tradycji, uwzględniających styl najlepszych wzorów chrześcijańskich. Autor – zarazem doświadczony dyplomata – wyjaśniając czym są grzeczność, uprzejmość, życzliwość, elegancja, opanowanie siebie, charakteryzuje obszernie przede wszystkim rzeczywiste cele dobrego wychowania – samowychowanie, prowadzące do przekraczania siebie i odpowiedzialność wobec innych w duchu prawości i sprawiedliwości. Ten przewodnik powinien być w każdym domu, by pomagać młodym, ale również i… ich rodzicom. Na naukę nigdy nie jest za późno… ",,"
2006-01-01 ","
2006-01-01 ","
151 ","
polski ",,,
"
Alicja i leśna gromadka ",Wioletta Święcińska,"
literatura dziecięca ",Siedmioróg,"
8372547580 ","
Bohaterowie przeżywają wspólnie różne przygody, czasem niebezpieczne, ale dzięki wzajemnej sympatii i trosce wszystko dobrze się kończy. Bajki są napisane językiem dostosowanym do najmłodszych czytelników i pięknie, kolorowo zilustrowane. Okładka: miękka, Rok wydania: 2006, ",,"
2006-01-01 ","
2006-01-01 ","
16 ","
polski ",,"

Bardzo ładnie wydana książeczka dla dzieci, teraz czytam ja wnuczkom 

Bardzo ładnie wydana książeczka dla dzieci, teraz czytam ja wnuczkom 



Pokaż mimo to


;

Książka jest bardzo fajna 

Książka jest bardzo fajna 



Pokaż mimo to


",
"
Ilustrowana historia Polski ",Marek Borucki,"
powieść historyczna ",Muza,"
8370797407 ","
Ilustrowana historia Polski jest przeznaczona dla wszystkich miłośników dziejów ojczystych dzieci, młodzieży i dorosłych. Obejmuje dzieje naszego kraju od jego poczatków do czasów współczesnych. O przeszłości Polski Autor opowiada atrakcyjnym językiem, wzbogacając tekst licznymi ciekawostkami i anegdotami, sczegółami biograficznymi z życia sławnych ludzi oraz cytatami z tekstów źródłowych. Przejrzysty układ graficzny i bogactwo ilustracji są dodatkową zachętą do siegnięcia po książkę ",,"
2006-01-01 ","
2006-01-01 ","
392  ","
polski ",,"

Polecam osobom które zawsze były na bakier z historią i są przekonane że jej ""nie lubią"". Książka oczywiście całą historię Polski traktuje po łebkach ale od czegoś trzeba zacząć aby mieć ogólny zarys. Po jej lekturze na pewno sięgnę po książki opisujące konkretne dzieje. 

Polecam osobom które zawsze były na bakier z historią i są przekonane że jej ""nie lubią"". Książka oczywiście całą historię Polski traktuje po łebkach ale od czegoś trzeba zacząć aby mieć ogólny zarys. Po jej lekturze na pewno sięgnę po książki opisujące konkretne dzieje. 



Pokaż mimo to


",
"
Do końca w Pile ",Joseph Stukowski,"
historia ",Maciej Świetlicki,"
9788365431172 ","
Wspomnienia pilskiego lekarza wojskowego Reichswery dotyczące walk o Piłę w 1945 r. oraz pobytu w obozie jenieckim w Stalingradzie. ","
Bis zuletzt in Schneidemühl ","
2006-01-01 ","
2006-01-01 ","
168 ","
polski ","
Wolfgang Pietrowski ",,
"
Niebiański Dialog ",Isabella Monti,"
religia ",Pulsar,"
9788389912183 ","
Mała, niedoświadczona dusza spotyka Boga przechadzającego się po niebie. Między nimi rozwija się ""niebiański"" dialog. Mała dusza pyta Boga o miłość i strach, winę i niewinność, radość i cierpienie, chorobę i śmierć, wychowanie i związki, żądze i zazdrość, religie i sens bytu na Ziemi. Bóg prostymi słowami odpowiada na jej pytania.
Ta historia napełni wiarą i siłą tych, którzy stracili nadzieję na miłość i lepsze jutro. ","
Ein himmlischer Dialog. Eine neugriege Seele spricht mit Gott uber unsere Welt. ","
2006-01-01 ","
2006-01-01 ","
59 ","
polski ","
Hanna Kotwicka ",,
"
Słownik artystów starożytności ",Janusz A. Ostrowski,"
encyklopedie, słowniki ",Książnica,"
8371329318 ","
Popularny słownik, w którym uczeń, student, nauczyciel czy miłośnik sztuki nie będący fachowcem znajdzie informacje o starożytnych architektach, rzeźbiarzach, malarzach oraz artystach uprawiających rzemiosło, pozna fakty z ich życia, dowie się czegoś więcej o dziełach przez nich stworzonych oraz o wpływie, jaki wywarły na nowożytną sztukę europejską. Słownik jest bogato ilustrowany, a dzięki zamieszczonym wykazom muzeów, w których dzieła są eksponowane, oraz wyszczególnieniu zabytków pozostających in situ będzie interesujący i użyteczny również dla turystów udających się do krajów położonych w basenie Morza Śródziemnego. ",,"
2006-01-01 ","
1994-01-01 ","
348 ","
polski ",,,
"
1000 klasycznych potraw. Kuchnia wegetariańska ",Carolyn Humphries,"
kulinaria, przepisy kulinarne ",Klub dla Ciebie,"
9788374043847 ","
Niezależnie od tego czy zaczynamy praktykować wegetarianizm czy też znudził nas stary repertuar kulinarny, ta książka rozpali nasz entuzjazm. Znajdziemy tu dania na każdą okazję. Będą potrawy zarówno te codzienne, jak i na specjalne przyjęcia, takie jak na przykład ratatouille czy tabbouleh, klasyczne potrawy bezmięsne, jak pieczone orzechy lub burgery wegetariańskie, oraz wiele nowych, ekscytujących propozycji, na przykład słodkie ziemniaki, suflet orzechowy lub krążki z pora i kukurydzy. Nowości z różnych stron świata na pewno będą mile kusić przez długi czas. Autorka proponuje szeroki wybór starterów, przekąsek, zup, deserów, pieczywa, ciast i ciastek, jak również specjalnych drinków. Przepisom towarzyszą użyteczne wskazówki. I - co najważniejsze - nie jest to publikacja wyłącznie dla wegetarian, ale dla wszystkich zainteresowanych zdrową i smaczną kuchnią! ",,"
2006-01-01 ","
2006-01-01 ","
272 ","
polski ","
Agnieszka Łuczak, Marcin Kadłubowski ","

Książka kucharska wydana w czasach, kiedy wegeterianizm nie był jeszcze na fali, w porównaniu do współczesnych pozycji wypada raczej blado. Same przepisy są bardzo proste w wykonaniu oraz w zapamiętaniu na przyszłość, nie trzeba również gonić za egzotycznymi składnikami. Plus za ekstra przepisy na proste sosy sałatkowe, które można samemu zrobić, a mocny minus za zupełny brak zdjęć. 
Jest to jedna z moich pierwszych książek kucharskich, kiedy jako nastolatka uczyłam się gotować, sentyment jest :). 

Książka kucharska wydana w czasach, kiedy wegeterianizm nie był jeszcze na fali, w porównaniu do współczesnych pozycji wypada raczej blado. Same przepisy są bardzo proste w wykonaniu oraz w zapamiętaniu na przyszłość, nie trzeba również gonić za egzotycznymi składnikami. Plus za ekstra przepisy na proste sosy sałatkowe, które można samemu zrobić, a mocny minus za zupełny... 

więcej



mniej





Pokaż mimo to


",
"
Zabawki i różności z gałganków ",Cécile Franconie,"
hobby ",Wydawnictwo RM,"
8372434808 ","
Mamy często ubolewają nad brakiem czasu, ale zapewniamy Cię, że nasze robótki są wyjątkowo mało pracochłonne. Warto wygospodarować wolną chwilę, przygotować parę gałganków, wziąć igłę i zabrać się do pracy. Podsuwamy kilka pomysłów na miłe przytulanki, które ukoją smutki Twojej najmłodszej pociechy i uszczęśliwią starsze dziecko. ","
Jouets et poupées de chiffon ","
2006-01-01 ","
2006-01-01 ","
48 ","
polski ","
Radosława Plutecka ",,
"
Love Sexual ",Mayama Jun,"
komiksy ",Shinshokan Publishing,,"
Kirino - funkcjonariusz policji, przez kolegów z pracy zwany pieszczotliwie ""Gorylem"", żywi gwałtowne lecz skryte uczucie do prokuratora Sudy. Kiedy więc Suda staje się ofiarą napaści, Kirino dostaje szansę na dowiedzenie swych uczuć. Jednak nie jest to takie proste: śledztwo stoi w martwym punkcie, sprawca nadal jest na wolności, a w dodatku prokurator nabawił się traumy, przez którą nie może znieść męskiego dotyku. Czy Kirino uda się schwytać przestępcę? Czy uda mu się zdobyć serce Sudy i urzeczywistnić choć jeden z tych snów, w których główną rolę odgrywa nagi i chętny prokurator? I czy to na pewno wszystkie przeszkody jakie będzie musiał pokonać na drodze do wspólnego szczęścia? ",,"
2006-01-01 ",,,"
japoński ",,,
"
Coaching, mentoring i zarządzanie. Jak rozwiązywać problemy i budować zespół ",Micki Holliday,"
biznes, finanse  ",Onepress,"
8324601678 ","
Czy jako menedżer w firmie możesz przyjąć tak szeroką odpowiedzialność i zbliżyć się do ludzi w swoim zespolea Owszem, ale dopiero wtedy, gdy porzucisz styl myślenia typowy dla przełożonych -i staniesz się coachem. Coach ma do odegrania trzy role: ",,"
2006-01-01 ","
2006-01-01 ","
264 ","
polski ",,,
"
J.R.R. Tolkien Encyclopedia: Scholarship and Critical Assessment ",Michael D.C. Drout,"
encyklopedie, słowniki ",Routledge,"
0415969425 ","
A detailed work of reference and scholarship, this one volume ""Encyclopedia"" includes discussions of all the fundamental issues in Tolkien scholarship written by the leading scholars in the field. 

Coverage not only presents the most recent scholarship on J. R. R. Tolkien, but also introduces and explores the author and scholar's life and work within their historical and cultural contexts. Tolkien's fiction and his sources of influence are examined along with his artistic and academic achievements- including his translations of medieval texts- teaching posts, linguistic works, and the languages he created. The 550 alphabetically arranged entries fall within the following categories of topics: 
· Adaptations
· Art and illustrations
· Characters in Tolkien's work
· Critical history and scholarship
· Influence of Tolkien
· Languages
· Biography
· Literary sources
· Literature
· Creatures and peoples of Middle-earth
· Objects in Tolkien's work
· Places in Tolkien's work
· Reception of Tolkien
· Medieval scholars
· Scholarship by Tolkien
· Medieval literature
· Stylistic elements
· Themes in Tolkien's works
· Theological/ philosophical concepts and philosophers
· Tolkien's contemporary history and culture
· Works of literature

The work is edited by Michael D.C. Drout, from Wheaton College, with the participation of Tom Shippey, Verlyn Flieger, Marjorie Burns, and Douglas Anderson. ",,"
2006-01-01 ",,"
808 ","
angielski ",,,
"
Międzynarodowe stosunki gospodarcze. Teoria wymiany i polityki handlu międzynarodowego ",Tomasz Rynarzewski,"
biznes, finanse ",Wydawnictwo Naukowe PWN,"
8301149353 ","
Analiza teoretyczna powiązana z realnymi zjawiskami, procesami i tendencjami charakteryzującymi współczesną gospodarkę. Wywód teoretyczny poparty danymi statystycznymi i miernikami ekonomicznymi. ",,"
2006-01-01 ","
 2006-01-01 ","
456 ","
polski ",,,
