title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Dla Ciebie, bo Cię lubię. Perełka nr 187 ",praca zbiorowa,"
inne ",Edycja Świętego Pawła,"
9788374243230 ","
 ""Najmniejsza książeczka nasuwająca piękne myśli i szlachetne uczucia, więcej jest warta od wszystkich zakurzonych ksiąg mądrości i traktatów naukowych"" Anatol France ",,"
2007-01-01 ","
2007-01-01 ","
16 ","
polski ",,"

""Talent kształtuje się w spokoju życia prywatnego - 
charakter w wirze życia publicznego.""
/Johann Wolfgang Goethe/

Zbiór złotych myśli. 

""Talent kształtuje się w spokoju życia prywatnego - 
charakter w wirze życia publicznego.""
/Johann Wolfgang Goethe/

Zbiór złotych myśli. 



Pokaż mimo to


",
"
Henryka Sienkiewicza podróż do Hiszpanii i ""Walka byków"". ",Lech Ludorowski,"
literatura piękna ",Polihymnia,"
837270662X ",,,"
2007-01-01 ","
2007-01-01 ","
109 ","
polski ",,,
"
Słownik Języka Polskiego (Tom 6) ",praca zbiorowa,"
encyklopedie, słowniki ",Wydawnictwo Naukowe PWN,"
9788301150952 ",,,"
2007-01-01 ","
2007-01-01 ","
548  ","
polski ",,,
"
Ktoś puka do naszych drzwi ",Krzysztof Pawłowski,"
literatura piękna ",Tikkun,"
9788385683422 ","
Czternastoletnia dziewczynka znajduje dziwny przedmiot i próbuje wyjaśnić czym on jest. ",,"
2007-01-01 ","
2007-01-01 ","
120 ","
polski ",,"

Swietna ksiazka - polecam!! 

Swietna ksiazka - polecam!! 



Pokaż mimo to


",
"
Nie wszystko jest takie, na jakie wygląda ",Patcharee Meesukhon,"
literatura dziecięca ",Cykada,"
978-83-610-3128-4 ","
Nigdy nie zapomnę tego dnia! Ujrzałem wtedy moich przyjaciół oraz wielu innych ludzi, jak robili nieoczekiwane i niesamowite rzeczy. Coś dziwnego!Czasem śmiesznego!
Lecz jeśli wam to opowiem, to pewnie powiecie mi, że jestem głupiutki? ",,"
2007-01-01 ","
2007-01-01 ","
23 ","
polski ","
Aleksandra Kulej ",,
"
Bezsennik poetycki ",Beata Wiciak-Król,"
poezja ",,"
978-83-923411-1-6 ",,,"
2007-01-01 ","
2007-01-01 ","
80 ","
polski ",,,
"
Likwidator - Alternative - antologia cz.2 ",Ryszard Dąbrowski,"
 komiksy ",timof i cisi wspólnicy,"
9788361081128 ","
W polskich antologiach komiksowych można ostatnio przebierać jak w ulęgałkach. Zazwyczaj mają one jakieś podniosłe tematy, jednak tym razem pewna grupa twórców wybrała na ofiarę bohatera komiksowego. I żeby jeszcze bardziej naruszyć prawidła antologiowego biznesu, nie jest to jakaś prehistoryczna ikona sztuki komiksowej, a postać zaledwie 10-letnia! Tak, tak, na warsztat trafił hiperradykalny ekoterrorysta Likwidator.

Wszyscy, którzy oczekują po tej antologi przykładnej laurki na temat, powinni porzucić wszelkie nadzieje. Bestialscy twórcy nie pozostawiają w naszych kochanych politykach ani odrobiny życia, Likwidatorem poniewierają na wszelkie możliwe sposoby, przez karty opowieści przewijają się znane postaci komiksowe, jest też oczywiście miejsce dla bezsensownej przemocy, ale i dla odrobiny moralizatorstwa.

Wszystko to na 108 stronach antologii, podszytej ironią i humorem. ",,"
2007-01-01 ","
2007-01-01 ","
107 ","
polski ",,,
"
Szafy półki schowki ",Kate Haxell,"
hobby ",Świat Książki,"
9788324704224 ",,,"
2007-01-01 ","
2007-01-01 ","
127 ","
polski ",,,
"
Sucha. Ostatni zaścianek polski ",Marek Kwiatkowski,"
powieść historyczna ",Ex Libris,"
9788389913869 ","
Sucha to niewielka wioska w powiecie Węgrowskim, położonym we wschodniej części województwa mazowieckiego. Tam właśnie w 1743 roku z inicjatywy Ignacego Cieszkowskaiego, kasztelana liwskiego, został wzniesiony obszerny modrzewiowy dwór. W 1988 roku kompletnie zniszczoną budowlę nabyli Maria i Marek Kwiatkowscy, którzy rozpoczęli intensywna i gruntowną odbudowę zabytku. ",,"
2007-01-01 ","
2007-01-01 ","
96 ","
polski ",,"

Ten piękny album jest zbiorem znakomitych zdjęć ukazujących niepodważalny urok obiektów zgromadzonych w tym skansenie oraz zrekonstruowanych wnętrz. Wspaniała pozycja dla miłośników tego typu architektury, jednocześnie zachęcająca do odwiedzenia skansenu w Suchej. 

Ten piękny album jest zbiorem znakomitych zdjęć ukazujących niepodważalny urok obiektów zgromadzonych w tym skansenie oraz zrekonstruowanych wnętrz. Wspaniała pozycja dla miłośników tego typu architektury, jednocześnie zachęcająca do odwiedzenia skansenu w Suchej. 



Pokaż mimo to


",
"
Choroby świnek morskich ",V.C.G Richardson,"
nauki przyrodnicze (fizyka, chemia, biologia, itd.) ",Sima WLW,"
9788360104453 ","
Tłumaczenie z języka angielskiego

W książce tej zawarto wszystkie najważniejsze zagadnienia, dotyczące leczenia świnek morskich. To uaktualnione wydanie będzie wartościową pozycją w bibliotece lekarzy weterynarii, studentów i techników weterynaryjnych, hodowców świnek morskich i wszystkich zainteresowanych opieką nad tymi zwierzętami. Poradnik ten, napisany w zwięzłej formie, ma pomóc przy ustalaniu diagnozy podczas badaniu chorego zwierzęcia. Rozdziały, opisujące objawy kliniczne, rozpoznanie i leczenie, umożliwiają szybkie uzyskanie informacji o chorobach układu płciowego, pokarmowego, oddechowego, mięśniowo-szkieletowego i moczowego, skóry, głowy i szyi oraz układu nerwowego i o zaburzeniach zdrowia związanych ze sposobem chowu.

W rozdziale 11 umieszczono najnowsze informacje o lekach, ich składnikach, dawkowaniu u świnek morskich, wskazaniach i przeciwwskazaniach. W tym wydaniu zamieszczono również informacje o preparatach ziołowych i homeopatycznych, które można zastosować u świnek morskich. ","
Diseases of domestic guinea pigs ","
2007-01-01 ","
2007-01-01 ","
144 ","
polski ",,,
"
25 opowiastek o zwierzętach. Tom 3 ",Rattana Kotchanart,"
opowieści dla młodszych dzieci ",Cykada,"
9788392112488 ","
Odkryj na nowo znane, pięknie ilustrowane i wspaniale przedstawione opowieści, które dadzą dzieciom wartościową lekcję życia. ",,"
2007-01-01 ","
2007-01-01 ","
32 ","
polski ","
Aleksandra Kulej ",,
"
Fizyczny obraz świata ",Henryk Drozdowski,"
nauki przyrodnicze (fizyka, chemia, biologia, itd.) ",Wydawnictwo Naukowe Uniwersytetu im. Adama Mickiewicza w Poznaniu,"
9788323218050 ","
Książka składa się z trzech części: Fizyka Wszechświata - opowiada o powstawaniu i ewolucji Wszechświata. Światło - odwieczna tajemnica - ukazuje naturę światła i funkcjonowanie oka ludzkiego oraz opisuje zjawiska związane z oddziaływaniem światła i materii. Świat, który nas otacza - zawiera wyjaśnienie wybranych zjawisk występujących w przyrodzie pojmowanej uniwersalnie. ",,"
2007-01-01 ","
2007-01-01 ","
392 ","
polski ",,"

W książce jest opisane bardzo dużo zjawisk. Znajdziemy tu zarówno opis, jak powstał Wszechświat oraz jak powstaje... tęcza. W lekturze zawarte są też informacje m.in. o pulsarach czy czarnych dziurach. 

W książce jest opisane bardzo dużo zjawisk. Znajdziemy tu zarówno opis, jak powstał Wszechświat oraz jak powstaje... tęcza. W lekturze zawarte są też informacje m.in. o pulsarach czy czarnych dziurach. 



Pokaż mimo to


",
"
Requiem za przyjaciółkę ",Rainer Maria Rilke,"
poezja ",Wolne Lektury,"
9788328525160 ","
Requiem za przyjaciółkę
O, mam umarłych moich, i zwracałem  im własną wolność, i zdumiony byłem,  jak utuleni są, jak w tym umarciu  zadomowieni szybko, sprawiedliwi,  jak od opinii swej różni. Ty jeno,  ty wracasz; muskasz mnie, okrążasz, pragniesz  potrącić o coś, by zabrzmiało tobą,  by cię zdradziło. Och, ty nie wydzieraj,  czego się uczę z wolna. Ja mam słuszność;  mylisz się, kiedy, wzruszona, zatęsknisz  za jaką rzeczą. [...\Rainer Maria RilkeUr. 4 grudnia 1875 w Pradze (wówczas było to terytorium Austro-Węgier) Zm. 29 grudnia 1926 w sanatorium Valmont koło Montreux (w Szwajcarii) Najważniejsze dzieła: Ofiary dla Larów, Księga obrazów, Księga godzin, Elegie duinejskie, Pieśń miłości i śmierci Korneta Krzysztofa Rilke, Zapiski Malte Lauridsa Brigge Właśc. René Karl Wilhelm Johann Josef Maria Rilke. Niemiecki poeta i pisarz. W dzieciństwie przeżył rozwód rodziców. Ojciec, pracownik kolejowy, umieścił syna wbrew jego woli i uzdolnieniom w szkole wojskowej. Po pięciu latach chłopcem zajął się wuj, zapewnił mu prywatne kształcenie i umożliwił studia w Pradze i w Monachium. W 1897 r. Rilke nawiązał przyjaźń i romans z rosyjską pisarką Louise Andreas-Salomé i w jej towarzystwie odwiedził Rosję, gdzie m.in. zawarł znajomość z Tołstojem. W 1901 r. poeta zawarł małżeństwo z rzeźbiarką Klarą Westhoff, ale po urodzeniu córki Ruth opuścił rodzinę. Zamieszkał w Paryżu, gdzie znalazł się w kręgu modernistów. Pracował nad monografią rzeźbiarstwa Auguste Rodina, fascynował się malarstwem Paula Cezanne?a, dużo pisał. Żył często w niedostatku, podróżował po Europie w poszukiwaniu źródeł utrzymania. W latach 1910-1922 przeżywał kryzys twórczy. Pierwsza wojna światowa zastała go w Niemczech i uniemożliwiła powrót do Paryża. Po wojnie Rilke przeprowadził się z Monachium do Szwajcarii, znowu zaczął tworzyć i w 1922 r. wydał Elegie duinejskie, a następnie inne, świetne utwory. W tym czasie rozpoczęły się jego kłopoty ze zdrowiem, okazało się, że choruje na białaczkę. Zmarł w wieku 51 lat. Kupując książkę wspierasz fundację Nowoczesna Polska, która propaguje ideę wolnej kultury. Wolne Lektury to biblioteka internetowa, rozwijana pod patronatem Ministerstwa Edukacji Narodowej. W jej zbiorach znajduje się kilka tysięcy utworów, w tym wiele lektur szkolnych zalecanych do użytku przez MEN, które trafiły już do domeny publicznej. Wszystkie dzieła są odpowiednio opracowane - opatrzone przypisami oraz motywami. ",,"
2007-01-01 ","
2007-01-01 ",,"
polski ",,,
"
Polska - atlas samochodowy ",zespół Demart,"
turystyka, mapy, atlasy ",Demart,"
9788389239563 ","
Atlas samochodowy Polski ","
Polska - atlas samochodowy ","
2007-01-01 ","
2007-01-01 ",,"
polski ",,,
"
Teoria i praktyka edukacji wielokulturowej ",Zbyszko Melosik,"
nauki społeczne (psychologia, socjologia, itd.) ",Oficyna Wydawnicza Impuls,"
9788373087064 ","
Prezentowana książka stanowi podsumowanie badań i analiz Autora dotyczących pedagogicznych i kulturowych kontekstów funkcjonowania – żyjących w krajach wysokorozwiniętych – mniejszości etnicznych i rasowych. Autor próbuje określić warunki kształtowania tożsamości jednostek i grup etnicznych żyjących w sytuacji „różnicy” i „odmienności”.


Część pierwsza publikacji zawiera rozważania dotyczące „globalnego wielokulturowego świata”. W części drugiej przedstawiono teoretyczne koncepcje i podejścia rozwijające się w ramach edukacji wielokulturowej. Część trzecia poświęcona jest studiom przypadków. W ostatniej części Autor przedstawił własną propozycję odnoszącą się do edukacji wielokulturowej na tle zmieniających się warunków kulturowych w „globalnym świecie”. ",,"
2007-01-01 ","
2007-01-01 ","
410 ","
polski ",,,
"
Encyklopedia dla dzieci dinozaury ",Iwona Zając,"
literatura dziecięca ",Przedsiębiorstwo Wydawniczo-Handlowe Arti,"
9788361150725 ",,,"
2007-01-01 ","
2007-01-01 ","
32 ","
polski ",,,
"
Finanse przedsiębiorstwa ",Jan Szczepański,"
biznes, finanse ",Polskie Wydawnictwo Ekonomiczne,"
8320816661 ","
W podręczniku, przeznaczonym dla studentów uczelni i wydziałów ekonomicznych, Autorzy, pracownicy naukowi Szkoły Głównej Handlowej, zaprezentowali oryginalną koncepcję ujęcia finansów przedsiębiorstwa. ",,"
2007-01-01 ","
2003-01-01 ","
 568 ","
polski ",,,
"
Pomorze ",Piotr Skurzyński,"
turystyka, mapy, atlasy ",Muza,"
9788374951333 ",,,"
2007-01-01 ","
2007-01-01 ","
544 ","
polski ",,,
"
Epitafium dla wróbla ",Joanna Rawik,"
literatura piękna ",Novum,"
8360662622 ",,,"
2007-01-01 ","
2007-01-01 ","
238 ","
polski ",,,
"
Przedmieścia i okolice Krakowa ",Ambroży Grabowski,"
historia ",Jagiellonia,"
9788385729624 ","
Osoba Ambrożego Grabowskiego (1782-1868), krakowskiego księgarza, badacza dziejów naszego miasta, z upływem lat od jego śmierci nabiera coraz to większego znaczenia... Żar jego autentycznej pasji badawczej nauczał nas opieki nad zabytkami i nauczył cenić historię w nich zapisaną... zdumiewa wszechstronność jego umysłu, głęboki patriotyzm, krytykuje tzw. ""polskie piekło"". Każdy badacz, miłośnik historii znajdzie w jego publikowanej i rękopiśmiennej spuściźnie coś dla siebie. Przeciętny Czytelnik dowie się czegoś nowego o przeszłości, w szczególności ukochanego przezeń Krakowa...
Ofiarował naszym pradziadom przewodnik po Krakowie i jego okolicach (""Kraków i jego okolice"")... Grabowskiemu zawdzięczamy odkrycie dla nauki krakowskich dzieł Wita Stwosza... Człowiek instytucja, niezwykły uczony, przerastający współczesnych, oddziałujący na myśl i naukę naszą. ",,"
2007-01-01 ","
2007-01-01 ","
115 ","
polski ",,,
"
Pisma Mniejsze (wybór) ",Søren Aabye Kierkegaard,"
publicystyka literacka, eseje ",,,,,"
2007-01-01 ","
2007-01-01 ",,"
polski ","
Karol Toeplitz ","

Jak zwykle, Kierkegaard jest zupełnie wspaniały. 

Jak zwykle, Kierkegaard jest zupełnie wspaniały. 



Pokaż mimo to


",
"
Historia literatury i kultury polskiej. Romantyzm, pozytywizm, tom 2 ",Józef Bachórz,"
językoznawstwo, nauka o literaturze ",Świat Książki,"
9788324708062 ",,,"
2007-01-01 ","
2007-01-01 ","
702 ","
polski ",,,
"
Społeczeństwo informacyjne Problemy rozwoju ",Agnieszka Szewczyk,"
biznes, finanse ",Difin,"
9788372518002 ",,,"
2007-01-01 ","
2007-01-01 ","
268 ","
polski ",,,
"
Ghost Only: Yuurei Senyou Restaurant #2 ",Yui Shin,"
komiksy ",Melody,,"
In a certain part of town, there is a very exclusive restaurant. So exclusive that only ghosts get to dine there! Yes, it’s a ghost-only restaurant where ghouls and goblins freely roam, drink and eat! Strange? Not until you meet the only waitress there, who happens to be a full-blooded human! ","
GHOST ONLY~幽霊専用レストラン~ ","
2007-01-01 ",,"
149 ","
japoński ",,,
"
The Secret ",Jason Alexander,"
komiksy ",Dark Horse Comics,"
9781593078218 ","
""I know your secret.""

Tonight is Tommy Morris’s big chance: he’s been invited to party with the social elite of Franklin High and maybe even hook up with Pam, the girl of his dreams. But when a prank call turns sour, Pam goes missing, and Tommy gets sucked into her disappearance deeper than he bargained for.

The Secret is a chilling coming-of-age mystery from Dark Horse founder Mike Richardson and Eisner-nominated artist Jason Shawn Alexander (Damn Nation, The Escapists). ",,"
2007-01-01 ",,"
112 ","
angielski ",,,
"
Wołowina i cielęcina ",Piotr Bikont,"
kulinaria, przepisy kulinarne ",Polskapresse,"
9788360669433 ","
Przepisy kulinarne ",,"
2007-01-01 ","
2007-01-01 ","
63 ","
polski ",,,
"
The Railwayman's Daughter ",Dee Yates,"
literatura obyczajowa, romans ",M&B,"
978-0-263-85696-5 ","
In 1875 railwayman Tom Swales, with his wife and five daughters, takes the tiny end cottage in a terrace by the newly-built York-Doncaster railway track. Eldest daughter Mary becomes housemaid to the stationmaster, where she battles the grime from passing trains and the stationmaster's brutal, lustful nature - a fight she cannot win. Mary flees to York, and when she is taken in by the York Quakers her spirit is nearly broken. If she finds the strength to return to her family will they accept her - and will her first love, farmer's son Nathaniel, still be waiting ",,"
2007-01-01 ",,"
411 ","
angielski ",,,
"
Rozdziały ",Tamara Bołdak-Janowska,"
poezja ",Borrusia,"
9788389233356 ","
Wiersze dzielą się na okropne i mniej okropne. Mam nadzieję, że moje należą do tych mniej okropnych. Książką tą żegnam się z poezją. Dziś poezję zastąpiło ""robienie"" wierszy na masową skalę, niebawem pewnie znów coś innego zastąpi ten proceder - ale to już nie moje zmartwienie. 

Miałam trzy powody do napisania tej książki: ostatni wers z wiersza pt. ""Nieudana rozmowa z Tamarą Literaturą"", wioska Narejki i córka Marcelina. Są tu sprawy dotyczące bardzo wielu ludzi - schizofrenia u coraz młodszych, samobójstwa młodych, wciąż istniejące obozy pracy, umierające wioski. ",,"
2007-01-01 ","
2007-01-01 ","
67 ","
polski ",,,
"
Noddy znikające przysmaki ",praca zbiorowa,"
literatura dziecięca ",Egmont Polska,"
9788323784524 ","
W Krainie zabawek jak zwykle jest piękny słoneczny dzień. Noddy i jego przyjaciele zapraszają do zabawy wszystkie maluchy. Co zrobić, kiedy wszyscy wszystko gubiąa Jaki złośliwy żart wymyślą tym razem Spryciarz i Goboa Jak zakończy się zabawa w szukanie skarbua Wszystkiego dowiecie się, czytając zupełnie wyjątkowe książeczki o przygodach małego pajacyka. Każda z nich oprócz kolorowych ilustracji z ",,"
2007-01-01 ","
2007-01-01 ","
12 ","
polski ",,,
"
Poznajemy zwierzaki /Wierszyki dziadka marka ",Marek Wacław Judycki,"
literatura dziecięca ",Videograf II,"
9788371834585 ","
zabawne wierszyki o zwierzętach, takich jak biedronka, gepard, hipopotam, jeż, kotek, krecik, krokodyl, małpka, nosorożec, osiołek, ryś, słoń, ślimak, zebry, żubr i żyrafa. W barwny i dowcipny sposób autor opowiada o ich zwyczajach, wyglądzie, cechach charakterystycznych, a także przywołuje małe scenki z udziałem tych zwierząt. Wierszykom towarzyszą wspaniałe kolorowe ilustracje. Okładka: twarda, ",,"
2007-01-01 ","
2007-01-01 ","
34 ","
polski ",,,
"
Bajki dla najmłodszych Leśny samochodzik /Bajki dla najmłodszych ",Bogusław Michalec,"
literatura dziecięca ",Aksjomat,"
9788371185434 ","
Wróbelek Miłek ma pewien pomysł, który pewnie i Wam czasami świtał w głowach... zbudujmy samochód! Pesymiści powiedzą pewnie: och, to takie skomplikowane! zaraz potem dodadzą: raczej nie damy sobie rady... Nie słuchajcie ich! Miłek wraz z przyjaciółmi radzi sobie ze swoim pomysłem znakomicie. Przeczytajcie więc opowieść o pierwszym leśnym samochodzie. Jak powiada kret: aTo będzie samochód z napęde ",,"
2007-01-01 ","
2007-01-01 ","
12 ","
polski ",,"

Bajeczka pełna uroku mówiąca o przyjaźni i chęci pomocy. 

Bajeczka pełna uroku mówiąca o przyjaźni i chęci pomocy. 



Pokaż mimo to


",
"
The Surreal Adventures Od Edgar Allan Poe ",Thomas Boatwright,"
komiksy ",Image Comics,"
9781582408163 ","
Edgar Allen Poe just lost everything. His dead wife is haunting him in his dreams, his latest book has bombed and the imagination that fueled his stories has become a curse. His prayer to never dream again is answered one evening as he falls asleep in an outhouse. His discarded creativity takes the form of his dream child, Edgar Allen Poo, who must now undergo a strange odyssey through the poet's troubled mind. This August, Shadowline presents a twisted glimpse into the dreamlife of America's greatest fantasist in Dwight L. MacPherson & Thomas Boatwright's unusual epic, The Surreal Adventures of Edgar Allen Poo. ",,"
2007-01-01 ",,"
96 ","
angielski ",,,
"
Daddy's Little Girl ",Julia Latchem-Smitch,"
opowiadania, powieści dla dzieci ",Headline Review,"
9780755316380 ","
To the outside world Julia's family was a picture of respectability; middle-class, decent, loving. But between the ages of eight and thirteen Julia's father sexually abused her. While Julia's mother's obsessive domestic tendencies occupied her elsewhere, Julia's father concentrated his attentions on his daughter. When, eventually, Julia twice found the courage to reveal what was happening to her, her mother encouraged her to retract her allegations. Years later, after Julia had married and had two daughters, her father confessed - and Julia was able to record their conversation and press charges. Her father is currently serving eight years in prison. Julia no longer has a relationship with her mother and brother, but she has successfully rebuilt a new life for herself. This the dramatic story of how, by confronting her painful past, Julia has begun to build herself a successful future. ",,"
2007-01-01 ",,"
283 ","
angielski ",,"

Poruszająca i prawdziwa historia kobiety, która w dzieciństwie była molestowana seksualnie przez ojca. Wciąga od pierwszej strony i trzyma w napięciu aż do ostatniej, jednocześnie daje szereg emocji - od współczucia bohaterce po złość skierowaną ku sprawcy tych straszliwych czynów. 
Daje do myślenia, szokuje, ale daje też nadzieję na to, że sprawiedliwość i prawda istnieją. 

Poruszająca i prawdziwa historia kobiety, która w dzieciństwie była molestowana seksualnie przez ojca. Wciąga od pierwszej strony i trzyma w napięciu aż do ostatniej, jednocześnie daje szereg emocji - od współczucia bohaterce po złość skierowaną ku sprawcy tych straszliwych czynów. 
Daje do myślenia, szokuje, ale daje też nadzieję na to, że sprawiedliwość i prawda istnieją. 



Pokaż mimo to


",
"
Freud: A Graphic Guide ",Richard Appignanesi,"
nauki społeczne (psychologia, socjologia, itd.) ",Icon Books,"
9781840468519 ","
Freud revolutionized the way we think about ourselves. His psychoanalytic terms such as Id, Ego, libido, neurosis and Oedipus Complex have become a part of our everyday vocabulary. But do we know what they really mean? ""Introducing Freud"" successfully demystifies the facts of Freud's discovery of psychoanalysis. Irreverent and witty but never trivial, the book tells the story of Freud's life and ideas from his upbringing in 19th-century Vienna, his early medical career and his encounter with cocaine, to the gradual evolution of his theories on the unconscious, dreams and sexuality. With its combination of brilliantly clever artwork and incisive text, this book has achieved international success as one of the most entertaining and informative introductions to the father of psychoanalysis. ",,"
2007-01-01 ",,"
168 ","
angielski ",,"

Niesamowite w jaki niecodzienny, ciekawy sposób można ująć trudne zagadnienia. Forma komiksu sprawia, że czyta się błyskawicznie, a treści są lepiej zapamiętywane, bo kojarzą się z rysunkami. Polecam amatorom myśli psychologicznej, którzy boją się opasłych tomów ;) 

Niesamowite w jaki niecodzienny, ciekawy sposób można ująć trudne zagadnienia. Forma komiksu sprawia, że czyta się błyskawicznie, a treści są lepiej zapamiętywane, bo kojarzą się z rysunkami. Polecam amatorom myśli psychologicznej, którzy boją się opasłych tomów ;) 



Pokaż mimo to


",
"
Profesor Pytajko i Przyjaciele. Podróż przez kontynenty ",praca zbiorowa,"
literatura dziecięca ",O-press,"
9788377722091 ","
Dla najmłodszych. Książka opisuje najbardziej znane miejsca, które charakteryzują różne kontynenty. ",,"
2007-01-01 ","
2007-01-01 ","
47 ","
polski ",,"

Ciekawa kolorowa książka. Uczymy się przez zabawę, co bardzo lubimy. :) Polecam serdecznie 

Ciekawa kolorowa książka. Uczymy się przez zabawę, co bardzo lubimy. :) Polecam serdecznie 



Pokaż mimo to


",
"
Muzeum Narodowe w Warszawie ",Grażyna Bastek,"
albumy ",Przedsiębiorstwo Wydawnicze „Rzeczpospolita” S.A.,"
9788360688533 ",,,"
2007-01-01 ","
2007-01-01 ",,"
polski ",,,
"
Przewodnik po wczesnym rozwoju dziecka ",A. S. Gierasimowa,"
poradniki ",ABA,"
8388872974 ",,,"
2007-01-01 ","
2007-01-01 ","
76 ","
polski ",,,
"
Co dolega Twoim roślinom? ",Steven Bradley,"
flora i fauna ",Bellona,"
9788311108653 ","
Poradnik ukazujący najczęściej występujące problemy związane z uprawą roślin. Prezentuje najczęściej występujące choroby oraz szkodniki i podaje sposoby ich zwalczania. Poradnik przydatny zarówno dla początkujących jak i zaawansowanych. ",,"
2007-01-01 ","
2007-01-01 ","
144 ","
polski ",,,
"
Burunduk ",Joanna Zarzyńska,"
hobby ",Agencja Wydawnicza Egros,"
9788389986252 ","
Kolejna książka w serii ""Hobby"" w nowej szacie graficznej. Autorzy omawiają przedstawiciela wiewiórkowatych - burunduka. W książce m.in.: występowanie, wygląd zewnętrzny, charakterystyczne zachowania, wybór zwierzęcia, pomieszczenie dla burunduka, higiena, zdrowie, choroby. ",,"
2007-01-01 ","
2007-01-01 ","
47 ","
polski ",,"

Bardzo przydatna książka, dla każdego posiadającego tego niezwykłego zwierzaka. Dużo się z niej dowiedziałam 

Bardzo przydatna książka, dla każdego posiadającego tego niezwykłego zwierzaka. Dużo się z niej dowiedziałam 



Pokaż mimo to


",
"
Polskie szkolnictwo wojskowe 1908-1939. Odznaki, emblematy, dokumenty ",Wojciech B. Moś,"
militaria, wojskowość ",Avalon,"
9788360448243 ","
Książka poświęcona odznakom polskich szkół wojskowych do roku 1939. Ten czas jest z pewnością najbardziej interesujący pod względem liczby znaków oraz bogactwa ich treści i formy w historii polskiej symboliki wojskowej. Ninijesza książka jest pierwszym tak obszernym opracowniem odznak polskich szkół wojskowych z okresu do 1939 roku. z pewnością będzie ona pomocna zarówno muzealiom, jak i kolekcjon ",,"
2007-01-01 ","
2007-01-01 ","
140 ","
polski ",,,
"
Dom żałoby t. 4 ",Maciej Pałka,"
powieść historyczna ",timof i cisi wspólnicy,,,,"
2007-01-01 ","
2007-01-01 ","
32 ","
polski ",,,
"
Projektowanie układów cyfrowych z wykorzystaniem języka VHDL ",Mark Zwoliński,"
technika ",Wydawnictwa Komunikacji i Łączności,"
9788320616354 ","
W książce przedstawiono metody komputerowego projektowania układów cyfrowych za pomocą modeli opisanych w języku VHDL. Po każdym rozdziale zamieszczono ćwiczenia do samodzielnego rozwiązania, a na końcu podano odpowiedzi do wybranych ćwiczeń. Odbiorcy książki: pracownicy naukowi i studenci wydziałów informatyki, elektroniki, telekomunikacji, mechatroniki (automatyki) i elektrotechniki wyższych uczelni technicznych oraz inżynierowie zajmujący się projektowaniem układów cyfrowych. ","
Digital System Design with VHDL ","
2007-01-01 ","
2007-01-01 ","
408 ","
polski ","
Marian Adamski, Marek Węgrzyn, Zbigniew Skowroński ",,
"
Najpiękniejsze Sanktuaria. Wielkopolska. Tom IX. ",Joanna Morawiec,"
albumy ",Ringier Axel Springer Polska,"
9788375580921 ",,,"
2007-01-01 ","
2007-01-01 ",,"
polski ",,,
"
Kaszuby. po polsku. trzy epoki ",Józef Lubiński,"
turystyka, mapy, atlasy ",Pascal,"
9788375131895 ",,,"
2007-01-01 ","
2007-01-01 ","
180 ","
polski ","
Eugeniusz Gołąbek ",,
"
Miesiące ",Anita Tołoczko,"
literatura dziecięca ",Kama,"
8371533179  ","
Znasz miesiące? Jeszcze nie?
Zaraz ci przedstawie je.
To są nasi przyjaciele,
a dwunastu ich wymienię. ",,"
2007-01-01 ","
2007-01-01 ","
8 ","
polski ",,,
"
Czechy i północna Austria ",,"
turystyka, mapy, atlasy ",Carta Blanca,"
9788360887486 ",,,"
2007-01-01 ","
2007-01-01 ",,"
polski ",,,
"
Marvel Zombies vs. Army Of Darkness #1 ",John Layman,"
komiksy ",Marvel Comics,,,"
Marvel Zombies Vs. Army of Darkness Vol 1 #1 ","
2007-01-01 ",,"
25 ","
angielski ",,,
"
Skała Trzech Kotów ",Łukasz Kamykowski,"
literatura piękna ",WAM,"
9788373188648 ","
Mówią, że beskidzkie lasy kryją wiele tajemnic, że czas może się w nich zatrzymać, rzeczywistość połączyć z baśnią i snem. Można tam ponoć spotkać czarnego rycerza na koniu i jego giermka, którzy od niepamiętnych czasów krążą po puszczy i dawno już zapomnieli, kim są i skąd przyszli. Rycerz i jego giermek wiedzą tylko, że muszą unikać spotkania z ludźmi. Starzy górale mówią, że pewnie brali udział ",,"
2007-01-01 ","
2007-01-01 ","
204 ","
polski ",,,
"
Słownik Wyrazów Obcych ",Lidia Wiśniakowska,"
encyklopedie, słowniki ",Wydawnictwo Naukowe PWN,"
9788301150969 ",,,"
2007-01-01 ","
2007-01-01 ","
406 ","
polski ",,,
"
Berlin. Ustrój i rola w systemiepolitycznym RFN po 1989 r. ",Andżelika Mirska,"
powieść historyczna ",Oficyna Wydawnicza Aspra,"
9788375450330 ","
We współpracy z Instytutem Nauk Politycznych Uniwersytetu Warszawskiego. ",,"
2007-01-01 ","
2007-01-01 ","
234 ","
polski ",,,
"
deadline ",Katarzyna Zdanowicz-Cyganiak,"
poezja ",Stowarzyszenie Inicjatyw Wydawniczych,"
978-83-921851-2-3 ",,"
deadline ","
2007-01-01 ","
2007-01-01 ","
48 ","
 polski ",,,
