title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Depozycje i zsyłki biskupów w Cesarstwie Wschodniorzymskim (lata 325-451) ",Ireneusz Milewski,"
historia ",Wydawnictwo Uniwersytetu Gdańskiego,"
9788373265523 ",,,"
2008-01-01 ","
2008-01-01 ","
504 ","
polski ",,,
"
Ilustrowana kronika miasta Jelenia Góra na Śląsku ",Moritz Friedrich Vogt,"
historia ",Muzeum Karkonoskie,"
9788391054871 ","
Pełny tytuł: 
Ilustrowana Kronika miasta Jelenia Góra na Śląsku zawierająca jego historyczno-topograficzny opis od jego początku aż po czasy obecne ","
Illustrirte Chronik der Stadt Hirschberg i. Schl. enthaltend eine historisch-topographische Beschreibung derselben seit ihrem muthmasslichen Usprunge bis auf gegenwärtige Zeit ","
2008-01-01 ","
2008-01-01 ","
600 ","
polski ","
Tomasz Pryll, Emil Mendyk ","

Cytat:
""Kronika M. F. Vogta jest bardzo ważnym źródłem historycznym dla poznania historii naszego miasta. Gruntowna lektura kroniki pozwala sądzić, że opis chronologiczny dziejów miasta oparty został na wcześniej wydanych kronikach oraz rękopiśmiennej kronice Dawida Zellera. Szczególnie interesująco przedstawione zostały dzieje II połowy XIX w., autor opisał je już nie z pozycji historyka lecz bardzo ważnego uczestnika wydarzeń. Moritz Vogt (1806-1885) w latach 1856-1868 sprawował urząd burmistrza Jeleniej Góry."" [ze wstępu Dyrektora Książnicy Karkonoskiej Marcina Zawiły]. 

Cytat:
""Kronika M. F. Vogta jest bardzo ważnym źródłem historycznym dla poznania historii naszego miasta. Gruntowna lektura kroniki pozwala sądzić, że opis chronologiczny dziejów miasta oparty został na wcześniej wydanych kronikach oraz rękopiśmiennej kronice Dawida Zellera. Szczególnie interesująco przedstawione zostały dzieje II połowy XIX w., autor opisał je już nie z... 

więcej



mniej





Pokaż mimo to


",
"
Ze studiów nad brytyjską polityką zagraniczną XX wieku ",Robert Łoś,"
nauki społeczne (psychologia, socjologia, itd.) ",Wydawnictwo Uniwersytetu Łódzkiego,"
9788375252804 ","
Tematem wiodącym niniejszego zbioru są dzieje dyplomacji brytyjskiej w ubiegłym stuleciu, począwszy od zakończenia I wojny światowej. Znalazł się w nim też tekst poświęcony wysiłkowi militarnemu, jaki został podjęty przez Wyspiarzy w obliczu zagrożenia Anglii atakami pocisków V1 i V2. W prezentowanym tomie znajdują się teksty poświęcone aktywności dyplomacji brytyjskiej, lub przynajmniej oddźwiękom, jakie ta aktywność wywołała u innych uczestników gry międzynarodowej, zarówno odnośnie Francji, Polski, Litwy, Ukrainy, Czechosłowacji, Grecji oraz Bliskiego i Dalekiego Wschodu. Rozpiętość chronologiczna i geograficzna prezentowanej tematyki ma także walor syntetyzujący, ukazuje bowiem ewolucję pozycji międzynarodowej Wielkiej Brytanii od mocarstwa globalnego – metropolii największego imperium kolonialnego w dziejach – do mocarstwa regionalnego, stanowiącego przy tym zwornik świata zachodniego i główny europejski motor solidarności transatlantyckiej, tak istotnej dla interesantów i bezpieczeństwa Rzeczypospolitej. ",,"
2008-01-01 ","
2008-01-01 ","
230 ","
polski ",,,
"
Spadochroniarka ",Eugeniusz Wędzicha,"
reportaż ",My Book,"
9788375640106 ","
Tłem książki są wydarzenia, które miały miejsce w okresie od kwietnia 1944 do stycznia 1945 roku w Krakowie i jego okolicach. Dotyczą one działalności trzyosobowej grupy funkcjonariuszy wywiadu I Frontu Ukraińskiego i współpracujących z nią członków Armii Ludowej. Po kilku miesiącach doprowadziła ona do współpracy z szefem Abwehry w Rudawie koło Krakowa, Kurtem Hartmannem, i z jego współpracownikiem, Władimirem Romachowem. Przekazali oni potem tajne informacje, które ułatwiły wyzwolenie Krakowa bez zniszczenia zabytków.
Autor znał ludzi, którzy udzielili schronienia i pomocy głównej bohaterce tej książki i którzy z nią współpracowali. To od nich najpierw dowiedział się dużo o działalności wywiadowczej trzyosobowej grupy, w której była radiotelegrafistką. Potem czytał wszystko, co na ten temat pisała prasa z okazji kolejnych rocznic wyzwolenia Krakowa przez I Front Ukraiński. Śledził także wspomnienia i inne publikacje historyków i uczestników ruchu oporu, zawierające m.in. wzmianki o tej tajnej misji wywiadowców. Zapoznał się też z fragmentami wspomnień Olgi i jej szefów (Michajłowa i Aleksego) wydanych w byłym Związku Radzieckim. Rezultatem jego zainteresowań jest ta książka jako przyczynek do historii tamtych wydarzeń. ",,"
2008-01-01 ","
2008-01-01 ","
167 ","
polski ",,,
"
Myśli o ludziach i świecie ",Stefan Pacek,"
literatura piękna ",My Book,"
9788375641080 ","
Zbiór myśli, w kilku słowach podsumowujących najrozmaitsze aspekty naszego życia. O miłości i władzy. O polityce i człowieczeństwie. Czasem dowcipne, czasem melancholijne - ale zawsze celne. ",,"
2008-01-01 ","
2008-01-01 ","
279 ","
polski ",,,
"
Wielka Encyklopedia Psy 7. Zdrowie ",Bruce Fogle,"
flora i fauna ",Ringier Axel Springer Polska,"
9788375582086 ","
Tom siódmy Wielkiej Encyklopedii Psów również dotyczy zdrowia. Zawiera porady, jak zapewnić psu godną starość i w jaki sposób zajmować się nim w tym okresie życia. 
Druga część poświęcona jest nagłym wypadkom i pierwszej pomocy. Jak rozpoznać zagrożenia, jak udzielić pomocy po wypadku, przypadki szczególne, a także zoonozy- choroby odzwierzęce- to wszystko jest tutaj opisane, razem ze sposobami, jak sobie radzić z poszczególnymi problemami.
Na końcu książki znajduje się przydatny słowniczek, objaśniający terminy medyczne związane z psim zdrowiem. ","
Caring for Your Dog ","
2008-01-01 ","
2008-01-01 ","
64 ","
polski ","
Justyna Borkowska-Różańska, Janina Staniszewska-Borkowska ",,
"
El Diablo ",Brian Azzarello,"
komiksy ",DC Comics,"
1401216250 ","
Collecting the hard-hitting Western miniseries by Eisner Award-winning writer Brian Azzarello (100 BULLETS, LOVELESS) and artist Danijel Zezelj (LOVLESS). Small-town sheriff Moses Stone is running from his past, and from something even worse: the legendary El Diablo, a relentless, violent gunman who has unearthed the skeletons in Stone's closet. Is El Diablo a man on a mission, or is he a spirit of atonement avenging the ghosts of the past? ","
El Diablo ","
2008-01-01 ",,"
104 ","
angielski ",,,
"
Kyou, Koi wo Hajimemasu 1 ",Minami Kanan,"
komiksy ",Shogakukan,"
9784091315908 ",,,"
2008-01-01 ","
2008-01-01 ",,"
polski ",,,
"
Zlot wielkich żaglowców w Szczecinie ",Marta Barańska,"
albumy ",Oficyna In Plus,"
9788389402608 ",,,"
2008-01-01 ","
2008-01-01 ","
136 ","
polski ",,,
"
Krzyk serca. 100 modlitw w trudnych sytuacjach życiowych ",Jean-Paul Cazes,"
religia ",Esprit,"
9788360040539 ","
Choroba, starość, samotność, niestabilność pracy, emigracja, problemy w rodzinie ze współmałżonkiem i dziećmi, separacja, rozwód, kłopoty finansowe, brak mieszkania, wątpliwości w wierze, wydarzenia polityczne, katastrofy naturalne… Po prostu życie. Każdy z nas takich lub podobnych sytuacji doświadcza. Każde takie doświadczenie jest też wezwaniem do modlitwy. Módlcie się w każdym czasie…, módlcie się jeden za drugiego… Prezentowany zbiór modlitw przychodzi z pomocą naszej modlitwie, niesie nadzieję na odmianę. Pomógł już wielu ludziom we Francji, gdzie Krzyk serca cieszy się dużą popularnością. Modlitwy napisali ludzie młodzi i starzy, bogaci i biedni, szczęśliwi i szczęścia szukający, wierzący i poszukujący, a zebrał je ks. Jean-Paul Cazes, proboszcz parafii Rueil. Niektóre z modlitw nadają się wprost do odmawiania, inne mogą być inspiracją dla naszej modlitwy za rodzinę, małżeństwo, o zdrowie, pracę, dom… ",,"
2008-01-01 ","
2008-01-01 ","
128 ","
polski ",,,
"
Etyka policji. Między prawem, moralnością i skutecznością ",Edward Wiszowaty,"
nauki społeczne (psychologia, socjologia, itd.) ",Oficyna Wydawnicza ŁOŚGRAF,"
9788362726301 ","
Podręcznik kompleksowo przedstawia różne aspekty etyki zawodowej, związane z profesją policjanta, oraz podejmuje kwestie moralne instytucji porządkowych w realiach demokratycznego państwa i pluralistycznego światopoglądowo społeczeństwa. Nicią przewodnią rozważań autora jest przedstawienie szczególnego charakteru służby policyjnej, polegającej na ograniczaniu lub naruszaniu praw człowieka i obywatela w majestacie prawa.
Autor w poszczególnych rozdziałach przedstawia podstawowe wartości obowiązujące w służbie policyjnej, jak poszanowanie godności ludzkiej i przestrzeganie praw człowieka, zakaz stosowania tortur i nieludzkiego traktowania, problemy związane z państwowym monopolem stosowania fizycznych środków przymusu, zasadę służebności policji wobec społeczeństwa, a także problemy przestrzegania prawa i praworządności w policyjnej służbie i wiążący charakter ślubowania policjanta.

Wiele działań w codziennej służbie policji może wywoływać poważne implikacje natury moralnej. Kwestie te autor podręcznika podejmuje w rozdziale poświęconym sytuacjom szczególnym – moralnym aspektom użycia broni palnej, sytuacji zetknięcia się ze śmiercią (zarówno osób, przeciwko którym prowadzone są działania operacyjne, jak i kolegów z pracy), problemowi korupcji w policji.

W ostatnim rozdziale autor przedstawia problemy pojawiające się w codziennej pracy policjantów: stres i wypalenie zawodowe, konflikty interpersonalne, zwłaszcza między podwładnymi a przełożonymi, coraz bardziej aktualna sprawa kobiet w policji i pojawiających się problemów molestowania i seksizmu. ",,"
2008-01-01 ","
2008-01-01 ","
 306 ","
polski ",,,
"
Prawne i społeczne aspekty eutanazji ",Piotr Góralski,"
filozofia, etyka ",Egis,"
9788373966635 ","
W natłoku medialnych doniesień i burzliwych, emocjonalnych dyskusji na temat eutanazji książka Piotra Góralskiego wyróżnia się rzetelnością i wieloaspektowym ukazaniem tego zjawiska. Autor prezentuje ten, wydawałoby się współczesny problem, w perspektywiehistorycznej, pokazując, jak odnoszono się do eutanazji dawniej. Analizuje także obecne uregulowania prawne dotyczące eutanazji istniejące w niektórych państwach Europy Zachodniej, w Australii czy Stanach Zjednoczonych. Szczególnie jednak skupia się na obowiązujących rozwiązaniach prawnych w Polsce oraz na przedstawieniu możliwych zmian w przepisach polskiego prawa. Istotną częścią pracy jest rozpatrzenie społecznych aspektów eutanazji, co autor czyni na podstawie badań empirycznych dotyczących stosunku polskiego społeczeństwa do problemu eutanazji, a także poglądów lekarzy i prawników. Książka daje też przegląd argumentów za eutanazją i przeciw niej. ",,"
2008-01-01 ","
2008-01-01 ","
481 ","
polski ",,,
"
Obrzeża katolicyzmu ",Stanisław Obirek,"
nauki społeczne (psychologia, socjologia, itd.) ",Holding Edukacyjny - Paweł Pietrzyk Sp. z o. o.,"
9788361053118 ",,,"
2008-01-01 ","
2008-01-01 ","
217 ","
polski ",,,
"
Marketing w przedsiębiorstwie. Ujęcie zarządcze i systemowe z przykładami ",Stanisław Kaczmarczyk,"
biznes, finanse ",Osrodek Doradztwa i Doskonalenia Kadr,"
8374261633 ","
Marketing jest z jednej strony spójnym zbiorem określonych działań, a z drugiej koncepcją zarządzania całym przedsiębiorstwem. Koncepcja ta polega na nieustannym identyfikowaniu zmieniających się potrzeb nabywców, a następnie takim zarządzaniu przedsiębiorstwem, aby te potrzeby były jak najpełniej zaspokajane, dając w rezultacie zadowolenie i lojalność klientów. Wykazano, że jest to najlepszy sposób na osiąganie swoich celów, zwłaszcza maksymalizacji zysków oraz na skuteczną walkę z konk ",,"
2008-01-01 ","
2008-01-01 ","
376 ","
polski ",,,
"
Trening piłkarski. Gry, ćwiczenia techniczne i kondycyjne ",Malcolm Cook,"
 sport ",Firma Księgarska Olesiejuk,"
9788374237949 ","
Trening piłkarski to bestseller na rynku poradników piłkarskich, który łączy w sobie opisy ćwiczeń oraz programów przeprowadzanych i rekomendowanych przez najlepszych trenerów piłkarskich na świecie. Obecne wydanie zawiera ponad 60 gier i ćwiczeń mających na celu rozwinięcie takich umiejętności, jak: kontrola piłki i podania, drybling, osłona i blokowanie, wystawianie i strzał głową, strzał, łapanie piłki. Książka to doskonały podręcznik, który z wielką przyjemnością polecam trenerom, instruktorom oraz nauczycielom na wszystkich poziomach tej gry . (Sir Bobby Robson. ",,"
2008-01-01 ","
2008-01-01 ","
125 ","
polski ",,,
"
Krosno w czasie okupacji hitlerowskiej ",Zbigniew Więcek,"
albumy ",Apla,"
837450059X ","
(...) Oddajemy w ręce czytelnika publikację niezwykłą, dokumentującą okres II wojny światowej w Krośnie i okolicach. Jej niezwykłość polega na tym, że zdecydowana większość zamieszczonych zdjęć, pocztówek i dokumentów nigdy nie była publikowana, toteż oczom naszym ukazują się nieznane dotąd epizody wojenne i okupacyjne, będące cennym uzupełnieniem o tych dramatycznych dla narodu wydarzeniach. ",,"
2008-01-01 ","
2008-01-01 ","
114 ","
polski ",,"

Muszę się wam przyznać, że mam pewną słabość do archiwalnych fotografii. Miałam nawet w szkole średniej taki moment, kiedy chciałam zająć się zawodowo grafiką, a dokładniej renowacją i koloryzacją starych fotografii. Choć ostatecznie z tych planów nic nie wyszło, to do dziś uwielbiam patrzeć na dobrze wykonane zdjęcia, zwłaszcza te, które dokumentują ważne wydarzenia, bądź wyjątkowe zjawiska przyrodnicze. Nieco w sprzeczności z tym stoi fakt, że po albumy sięgam relatywnie rzadko. Niedawno jednak udało mi się ten stan rzeczy zmienić i to przez totalny przypadek. W trakcie szukania materiałów dotyczących bitew o Przełęcz Dukielską, natrafiłam na niezwykle ciekawie zapowiadającą się publikację. Kierując się tylko i wyłącznie tytułem, wypożyczyłam książkę ,,Krosno w czasie okupacji hitlerowskiej"", mając nadzieję, że znajdę w niej zapis choć części interesujących mnie walk, wchodzących w skład operacji dukielsko-preszowskiej. Możecie wyobrazić sobie moje zdziwienie, kiedy dopiero po powrocie do domu zorientowałam się, że wcale nie mam w dłoniach opracowania historycznego, lecz przepięknie wydany album, dokumentujący ponad cztery lata okupacji podkarpackiego miasta nad Wisłokiem przez nazistów.

Geneza wydania książki jest niezwykle interesująca, ponieważ u jej podstaw leży dość niecodzienne odkrycie. Okazuje się, że pewna część prezentowanego zbioru to fotografie wykonane przez jednego z oficerów Luftwaffe, któremu tak bardzo spodobał się rejon, który okupował, że zaczął go namiętnie fotografować. W rezultacie w swoim albumie pt. ,,Dziennik służby"" zamieścił ponad sto zdjęć, z których połowa została wykonana na terenie Krosna. Zbigniew Więcek natrafił na kilka z nich i postanowił rozwinąć pomysł, pokazując nie tyko zdjęcia zrujnowanego miasta, ale również (a może przede wszystkim?) życie ludzi ujęte przez pryzmat urzędowych dokumentów oraz widokówek wysyłanych przez mieszkańców. Tak powstała publikacja, składająca się 230 unikalnych fotografii oraz dokumentów z lat 1939-44 pogrupowanych tematycznie.

Album rozpoczyna się od bardzo szkicowego przybliżenia sytuacji regionu przed wybuchem II wojny światowej. Te kilka kartek opracowanych przez Zygmunta Rygiela jest dość ciekawym, choć trudnym, wprowadzeniem do późniejszej galerii zdjęć. Miłośnik historii napisał, bowiem tekst od strony bardzo naukowej, co stanowczo zawęża zrozumienie tekstu, zwłaszcza przez osoby nieinteresujące się aspektem stricte technicznym opisywanych wydarzeń. Niemniej stanowczo nie radzę oceniać całej pozycji przez pryzmat tego rozdziału, gdyż zdecydowanie różni się on od dalszej części publikacji, złożonej głównie ze zdjęć, opatrzonych krótkimi opisami. Niemniej wydaje się, że taka forma otwarcia Krosna w czasie okupacji hitlerowskiej ma swój ścisły związek z jednym z kolejnych rozdziałów, gdzie przez unikalne zdjęcia poznajemy jedno z najbardziej naznaczonych nazizmem miejsc na mapie miasta.
Lotnisko w Krośnie powstało w 1932 roku, jako miejsce mające strategiczne znaczenie dla rozwoju przyszłej polskiej kadry lotniczej. To właśnie tam zbudowano bardzo nowoczesny jak na ówczesne czasy kompleks, który w 1938 roku stał się siedzibą Szkoły Podoficerów Lotnictwa dla Małoletnich. Nikt nie przeczuwał wówczas, że będzie to jeden z celów nazistów, planujących przekształcić to miejsce w bazę Luftwaffe. Po tym jak kilka dni przed wybuchem wojny zorientowano się, iż krośnieńska szkoła dysponuje głównie samolotami szkoleniowymi zdecydowano się ją częściowo zbombardować, a następnie przejąć. Plan zrealizowano 1 września 1939 roku. Już osiem dni później Krosno stało się częścią Generalnego Gubernatorstwa. Miasto zostało wyzwolone dopiero we wrześniu 1944 roku.

,,Krosno w czasie okupacji hitlerowskiej"" to przede wszystkim album ukazujący trudną wojenną rzeczywistość przez pryzmat urzędu pocztowego. Dzisiaj w czasach powszechnej cyfryzacji trudno nam wyobrazić sobie, że było to jedno z miejsc, które miało pośrednio zgermanizować Polaków. Nazistowskie władze doskonale wiedziały, że najlepszym sposobem kontroli obywateli była inwigilacja listów, a jedną z metod pozbawienia tożsamości narodowej było wprowadzenie niemieckojęzycznych druków urzędowych. Personel Poczty Polskiej został zmuszony do bezwzględnego posłuszeństwa wobec okupanta. Z biegiem czasu pojawiały się znaczki związane z III Rzeszą (w tym te wydane na cześć Adolfa Hitlera), a na pocztówkach widniały polsko-niemieckie, bądź niemiecko-ukraińskie opisy i instrukcje. Co ciekawe okupant zgodził się, by nie wszystkie dotąd istniejące widokówki wyszły z obiegu. Warunek był jeden. Obiekty na pocztówkach nie mogły być powiązane z miejscami kojarzonymi z polską myślą patriotyczną. W związku z powyższym w archiwach zachowało się dosyć dużo zdjęć ukazujących Krosno w czasach dwudziestolecia międzywojennego. Co ciekawe w opisie do jednej z kartek znalazłam informację, że już wówczas stosowano pierwsze próby retuszu zdjęć, więc na niektórych zdjęciach, dzięki nacięciom na kliszy fotograficznej udawało się oddalać pewne obiekty, co sprawia, że szczegóły zdjęć nie zawsze pokrywały się z rzeczywistością.

Zbigniew Więcek zajął się także ukazaniem wydawanych przez hitlerowców dokumentów, takich jak dowody osobiste, pozwolenia na pracę, kartki żywnościowe (dostępne w wielu wariantach przyznawanych z uwzględnieniem wieku, narodowości i przydatności konkretnego obywatela), czy świadectwa szkolne. To właśnie te druki są chyba najbardziej namacalnym dowodem prowadzenia stopniowej germanizacji Polaków. Chyba jedną z rzeczy, która najbardziej mnie poruszyła, była świadomość, że życie ludzkie, często zależało od małego świstka papieru. Pozycja kończy się kilkoma kadrami z krośnieńskiego getta żydowskiego i dużo późniejszej parady z okazji oswobodzenia miasta.

Pod względem wizualnym książce nie można nic zarzucić. Na stronach znajdują się zawsze maksimum trzy zdjęcia dość dobrej jakości, opatrzone krótkimi opisami. Ciekawą opcją było umieszczenie prezentowanych zdjęć w nieco większej skali, jako tło konkretnej strony. Nie wiem czy w zamieszczonych przeze mnie zdjęciach z albumu to widać, ale jest to coś zbliżonego do papeterii listownej, gdzie motyw jest tylko zaznaczony przez małą wartość krycia, a kartka tylko pozornie przypomina białą. Dobrym posunięciem było też wykorzystanie dobrej, jakości papieru. Niestety nie dostosowano chyba odpowiedniego rodzaju kleju, bo wielokrotne przewrócenie tej samej strony może spowodować, że za którymś razem zostanie nam oma w rękach. 
Generalnie jednak bardzo polecam ten album miłośnikom starych fotografii, choć nie wiem na ile moja pozytywna ocena nie wynika z osobistego sentymentu. Nie ukrywam, że byłam uczennicą krośnieńskich szkół i choć nigdy nie mieszkałam w przedstawionym mieście, to znam część ulic, o których wspomina autor. Niektóre kadry naprawdę wywołały u mnie ciarki na plecach. Przykładem mogą być fotografie z wizyty Adolfa Hitlera na lotnisku w Krośnie. Sama myśl, że znam miejsce, po którym chodził jeden z największych ludobójców świata, napawa mnie wstrętem i podskórnym strachem. 

Tutaj dochodzimy do kwestii, dla jakiego odbiorcy przeznaczony jest ten album. ,,Krosno w czasie okupacji hitlerowskiej"". To pozycja z pewnością dla tych, którzy mają pewną, choćby minimalną, świadomość historyczną. Nie znajdziemy, w książce niemal żadnych - piszę niemal, bo nie wiem czy dziura po bombie w dachu garażu może dziś większość przyzwyczajonych do brutalności ludzi przerazić - porażających zdjęć. Siła konkretnego ujęcia rodzi się dopiero w momencie, kiedy zdamy sobie sprawę, co stało się przed albo po wykonaniu konkretnego ujęcia. Myślę, że publikacja będzie dobrym materiałem dodatkowym dla uczniów, niemniej znawcom tematu może w niej czegoś minimalnie zabraknąć. Brak tu, bowiem szerszego spojrzenia na omawiany okres.

(Pierwotnie opinia wzbogacona o zdjęcia ukazała się pod adresem: https://inna-perspektywa.blogspot.com/2017/10/zbigniew-wiecek-krosno-w-czasie.html) 

Muszę się wam przyznać, że mam pewną słabość do archiwalnych fotografii. Miałam nawet w szkole średniej taki moment, kiedy chciałam zająć się zawodowo grafiką, a dokładniej renowacją i koloryzacją starych fotografii. Choć ostatecznie z tych planów nic nie wyszło, to do dziś uwielbiam patrzeć na dobrze wykonane zdjęcia, zwłaszcza te, które dokumentują ważne wydarzenia, bądź... 

więcej



mniej





Pokaż mimo to


;

Bardzo bogaty materiał fotograficzny. 

Bardzo bogaty materiał fotograficzny. 



Pokaż mimo to


",
"
Wielka Encyklopedia Psy 5. Zdrowie. ",Bruce Fogle,"
flora i fauna ",Ringier Axel Springer Polska,"
9788375582062 ","
Tom 5-ty cyklu ""Wielka Encyklopedia Psy"" zawiera dalszą część porad dotyczących psiego zdrowia. Dokładnie, w tym tomie mowa jest o chorobach, jakie mogą wiązać się z poszczególnymi organami i częściami ciała psa, w szczególności: z układem oddechowym, układem krążenia, jelitami, wątrobą i trzustką oraz układem moczowym. ","
Caring for Your Dog ","
2008-01-01 ","
2008-01-01 ","
64 ","
polski ","
Justyna Borkowska-Różańska, Janina Staniszewska-Borkowska ",,
"
Bone by bone ",Carol O'Connell,"
kryminał, sensacja, thriller ",Putnam,"
978-0399155147 ","
Twenty years after the disappearance of his younger brother, Josh, Oren Hobbs quits his career as an Army CID investigator and comes home because he believes his father is dying. Instead, he finds that someone has been leaving human bones on the porch of his father's house and that his father is ready to bury both Josh and the past without further investigation. When the local sheriff is both obtuse and obstructive about the case, Oren reluctantly gets drawn into investigating what happened all those years ago. In the process, he stirs up memories for several troubled townspeople of this seemingly idyllic enclave. Oren must also face his own past and present crimes. ","
Bone by bone ","
2008-01-01 ",,"
352 ","
angielski ",,"

trzymająca w napięciu i zaskakująca złożonością małego miasteczka. 

trzymająca w napięciu i zaskakująca złożonością małego miasteczka. 



Pokaż mimo to


",
"
Kartki z dziejów warszawskiej adwokatury ",Zdzisław Krzemiński,"
historia ",Wolters Kluwer Polska,"
9788375268478 ","
Książka jest dalszym ciągiem pozycji tego samego autora pod tytułem Sławni warszawscy adwokaci . Autor przedstawia najbardziej dramatyczne zdarzenia warszawskiej adwokatury, poczynając od schyłku osiemnastego wieku. Zdarzenia, które odegrały w życiu stołecznej palestry szczególnie ważną rolę. ",,"
2008-01-01 ","
2001-01-01 ","
210 ","
polski ",,"

Rozczarowująco jałowa książka, pełna frazesów, pustosłowia i ogólników. Być może poprzednia publikacja Krzemińskiego - ""Sławni warszawscy adwokaci"" - rzeczywiście przedstawiała sobą jakąś wartość, ale ""Kartki..."" są jawnym nieporozumieniem.

Książeczka (12,5 x 18,5 cm formatu) oficjalnie liczy sobie 271 stron, aczkolwiek po odjęciu indeksu nazwisk, spisów bibliografii (po jednym na każdy rozdział) i pustych kartek, zostaje tych stron może dwieście. Żadnych konkretów na tych stronach nie znajdziemy. Jest mowa o tym, że adwokaci działali w różnych inicjatywach społecznych w okresie zaborów, w międzywojniu i podczas obu okupacji, że stanowili (lub nie) samorządy adwokackie, że wspierali polskie sądownictwo, kodyfikowali prawo, wydawali szereg pism branżowych i ponieśli spore straty podczas okupacji drugowojennej. Tu i tam pojawi się jakaś data, gdzie indziej autor sypnie paroma nazwiskami, zacytuje greckiego klasyka, ale wszystko to jest napisane po łebkach, bez zgłębiania tematu. Ot, coś w rodzaju niezobowiązujących felietoników, w teorii opartych na konkretnych źródłach, ale w praktyce będących laniem wody. Jedynym wyjątkiem jest troszkę bardziej ""mięsisty"" rozdział o tajnym nauczaniu.

Książeczkę czyta się więc z silnym poczuciem straty czasu. Dodatkowym minusem jest dziwaczna maniera numerowania co poniektórych akapitów. A żeby było jeszcze zabawniej, to maleństwo kosztowało w chwili wydania... 43 złote! 

Rozczarowująco jałowa książka, pełna frazesów, pustosłowia i ogólników. Być może poprzednia publikacja Krzemińskiego - ""Sławni warszawscy adwokaci"" - rzeczywiście przedstawiała sobą jakąś wartość, ale ""Kartki..."" są jawnym nieporozumieniem.

Książeczka (12,5 x 18,5 cm formatu) oficjalnie liczy sobie 271 stron, aczkolwiek po odjęciu indeksu nazwisk, spisów bibliografii (po... 

więcej



mniej





Pokaż mimo to


",
"
Choral society ",Prue Leith,"
literatura piękna ",BCA,,"
Three women in their fifties - one widowed, one divorced and one never married - meet when they join a choir. Lucy, a food journalist, is obeying her bossy daughter who prescribes singing to assuage her grief. Joanna, the successful businesswoman for whom failure is not an option, is tackling her inability to sing a note.. And much-divorced Rebecca is unashamedly looking for another mate.
When they decide to combine their talents to restore a run-down hotel on the Cornish coast and turn it into a spa offering holiday courses, conflict is a bound to result.
Lucy, Joanna and Rebecca are a sympathetic and engaging trio, very different women, each with private demons to confront. We feel for them as they cope, or fail to cope, with the pain of the past and fear for the future. Prue Leith makes their intertwined journeys riveting and ultimately satisfying even uplifting.
The choir teaches them a good deal more than how to sing... ",,"
2008-01-01 ",,"
313 ","
 angielski ",,,
"
Bloom's Shakespeare Through the Ages: King Lear ",Harold Bloom,"
językoznawstwo, nauka o literaturze ",Infobase Publishing,"
9781438112534 ","
""King Lear"" occupies a special place in the Shakespearean canon. Lear's descent into madness, the central event of this play, illustrates the extent to which humanity can be degraded by its errors. Harold Bloom calls ""King Lear"" ""the unique eminence in the world's literary world."" This invaluable study guide to one of Shakespeare's most renowned works contains a selection of the finest criticism through the centuries on ""King Lear"". Students will also benefit from the additional features included in this volume, such as an introduction by Harold Bloom, an accessible summary, analysis of key passages, a comprehensive character list, a biography of Shakespeare, and more. ",,"
2008-01-01 ",,"
356 ","
angielski ",,,
"
Stylowe Akwarium ",Christian Matthew,"
poradniki ",Bellona,"
9788311112827 ","
Doskonale utrzymane i pomysłowo zaprojektowane akwarium jest powodem do dumy. W książce przedstawiono praktyczne i zarazem nowatorskie projekty wydobywające naturalne piękno akwarium. Na wstępie zamieszczono wskazówki dotyczące stworzenia optymalnych warunków środowiskowych dla rybek oraz innych organizmów wodnych, poprzez właściwe zastosowanie urządzeń grzewczych, świetlnych, filtracyjnych oraz regulujących przepływ powietrza. Opisano ponadto różne rośliny pełniące zarówno funkcję ozdobną, jak i zapewniające rybkom schronienie. Zasadniczą część książki stanowią szczegółowe opisy objaśniające sposób projektowania przeszło trzydziestu przeróżnych akwariów. Przy każdym projekcie opisano obsadę akwarium, tzn. rybki oraz organizmy wodne, dekoracje, czyli rośliny oraz rozmaite przedmioty służące do aranżacji przestrzeni w określonym stylu, a ponadto dołączono przejrzysty szkic makiety akwarium. ",,"
2008-01-01 ","
2008-01-01 ","
144 ","
 polski ",,,
"
Problematyka żydowska na łamach prasy akademickiej w okresie międzywojennym. ",Agnieszka GraboŇĄ,"
historia ",MCDN,"
9788388618765 ","
Ostatnie lata przyniosŇāy oŇľywione zainteresowanie historyk√≥w problematykńÖ ŇľydowskńÖ w II Rzeczpospolitej. UkazaŇāo sińô wiele opracowaŇĄ poruszajńÖcych stosunek polskich ugrupowaŇĄ politycznych wobec kwestii Ňľydowskiej.
Niniejszej pracy przyŇõwiecaŇā cel, by owe w dalszym cińÖgu niezbyt dobrze znane karty dziej√≥w II Rzeczpospolitej - chońáby w czńôŇõci - wypeŇānińá. Uznano,Ňľe Ňļr√≥dŇāem podstawowym bńôdńÖ bogate zbiory prasy studenckiej z tego okresu.Prasa, przeŇľywajńÖca w II Rzeczypospolitej sw√≥j rozkwit, stanowiŇāa waŇľne narzńôdzie do artykuŇāowania poglńÖd√≥w i ksztaŇātowania postaw. ",,"
2008-01-01 ","
2008-01-01 ","
445 ",,,,
"
Kyou, Koi wo Hajimemasu 2 ",Minami Kanan,"
komiksy ",Shogakukan,"
9784091315908 ",,,"
2008-01-01 ","
2008-01-01 ",,"
polski ",,,
