title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Jacques Derrida ",Geoffrey Bennington,"
filozofia, etyka ",Genesis,"
9788391968642 ","
Esej Geoffreya Benningtona połączony z tekstem Jacques'a Derridy pt. ""Obrzeznania"". ","
Jacques Derrida ","
2009-01-01 ","
2009-01-01 ","
331 ","
polski ","
Valeria Szydłowska-Hmissi ",,
"
Co mi dolegaa ",Christoph Koppenwallner,"
zdrowie, medycyna ",Świat Książki,"
9788324711628 ","
Praktyczny poradnik zdrowotny, opisujący ponad sto najczęściej występujących dolegliwości w organizmie. Często się zdarza, że banalne zakażenie może wyglądać na ciężkie schorzenie. Jak poznać i odróżnić występujące symptomya Kiedy pilnie wezwać pogotowie, a kiedy zamówić wizytę u lekarzaa Książka w opisach, tabelach i czytelnych wykresach pozwala zorientować się, co nam dolega, uczy obserwacji własnego organizmu i pomaga współpracować z lekarzem. ",,"
2009-01-01 ","
2009-01-01 ","
348 ","
polski ",,"

Czytelny i bardzo praktyczny poradnik, w którym (po wyszukaniu występującego u nas symptomu choroby) można znaleźć wskazówki co może nam dolegać. Opis choroby opisany na końcu książki - zakładka samopomoc jest bardzo przydatna - domowymi sposobami radzi jak walczyć sobie z symptomami. 

Czytelny i bardzo praktyczny poradnik, w którym (po wyszukaniu występującego u nas symptomu choroby) można znaleźć wskazówki co może nam dolegać. Opis choroby opisany na końcu książki - zakładka samopomoc jest bardzo przydatna - domowymi sposobami radzi jak walczyć sobie z symptomami. 



Pokaż mimo to


",
"
Poetycka antropologia Julii Hartwig ",Marcin Telicki,"
językoznawstwo, nauka o literaturze ",Wydawnictwo Poznańskie,"
978-83-7177-707-3 ",,,"
2009-01-01 ","
2009-01-01 ","
238 ","
polski ",,,
"
Cybercop ",Mark Robert Falzmann,"
fantasy, science fiction ",E-bookowo,"
9788361184577 ","
Powieść z gatunku obyczajowo-przygodowo-sensacyjnego. Tekst jest na luzie, z elementami humoru. Czyta sie szybko.

Bohater - Max Norton.
Zawód - łowca cyborgów.
Czas powieści - nie tak odległa przyszłość.

Motyw przewodni - życie mężczyzny porwanego za młodu z Ziemi na Marsa,
który w wieku średnim szuka własnej przeszłości i próbuje znaleźć
swoje miejsce w bardzo trudnym i wymagającym środowisku Nowego
Porządku oraz sprzecznych interesów konglomeratów, rządów i
politycznych partii.
Kolejne sceny wiodą czytelnika od przygody do przygody, zarazem
otwierając szerzej drzwi do przyszłości, pokazując świat budzący
grozę.
Jako, że jest to powieść futurystyczna, prezentowany tekst wybiega
daleko poza utarte granice i oferuje spojrzenie na kontrowersyjny
świat, jaki może, ale nie musi zaistnieć.
Rozpad USA, rewolucja religijna w Europie Zachodniej, połączone trzy
wiary pod jednym sztandarem Fanatyków, czystki polityczne i palenie
żywcem oponentów.
Ale to tylko odległe tło, bowiem na pierwszym planie zagrożeniem są
cyborgi.
Przestroga?
Być może, ale też przypomnienie, że bez względu na otoczenie oraz
postęp technologiczny, człowiek musi pozostać człowiekiem, a nie
bestią w ludzkiej skórze, lub bezdusznym narzędziem w dłoniach
kolejnego szaleńca próbującego rządzić całym światem.
Max walczy też z systemem, w jakim mu przyszło żyć. 

Science-fiction w najlepszym wydaniu. ","
Cybercop ","
2009-01-01 ","
2009-01-01 ",,"
polski ",,"

Banalny tytuł nie wróżył nic dobrego. Miałem jednak nastrój objawiający się wysokim stopniem czytelniczego ryzyka i myśląc ""a co mi tam"" zacząłem czytać. I szok, książka od początku okazała się pełna akcji, zabawna, lekka i przyjemna. Nie ma tu zbędnym romansów, dramatów, biadolenia i smoków. Czysta wartka akcja. Ale nic co piękne nie jest do końca prawdziwe i właśnie ten koniec zepsuł mój bardzo dobry stosunek do lektury na tylko dobry. Taaaaakie intrygi, takie domysły, o cho cho cho a taki zwinięty w mysią picz koniec. Całkiem jakby autor stracił koncept, może zapał, może głowę a może czajnik się zagotował z wodą na kawę. Nie wiem, nie wnikam, nie znam się, a w ogóle zarobiony jestem. Koniec to banał ni jak przystający do całości, zakończony jakby wręcz na siłę.
Tak czy siak uważam, że trafiłem na całkiem rozrywkowe SF. Bawiłem się dobrze i szczerze polecam męskiej części miłośników gatunku. 

Banalny tytuł nie wróżył nic dobrego. Miałem jednak nastrój objawiający się wysokim stopniem czytelniczego ryzyka i myśląc ""a co mi tam"" zacząłem czytać. I szok, książka od początku okazała się pełna akcji, zabawna, lekka i przyjemna. Nie ma tu zbędnym romansów, dramatów, biadolenia i smoków. Czysta wartka akcja. Ale nic co piękne nie jest do końca prawdziwe i właśnie ten... 

więcej



mniej





Pokaż mimo to


",
"
Polski wrzesień 1939 w Gdyni ",Grzegorz Piwnicki,"
historia ",Wyższa Szkoła Komunikacji Społecznej w Gdyni,"
9788392921707 ","
Druga książka pt. Polski wrzesień 1939 w Gdyni, autorstwa profesorów G. Piwnickiego i B. Zalewskiego, opisuje historię obrony naszego miasta we wrześniu 1939r. W pierwszej części autorzy charakteryzują sytuację społeczno-polityczną i militarną Gdyni w przededniu wybuchu wojny i następnie przechodzą do oceny miejsca naszego miasta w planach obrony Wybrzeża i Polski, uwzględniając przy tym niemieckie założenia operacyjne dla tej części naszego kraju. Wiele miejsca poświęcają obronie Kępy Oksywskiej i działalności pułku gdyńskiego. W książce możemy przeczytać wspomnienia obrońców Kępy: A. Pawelca i K. Romanowskiego oraz poznać sytuacje panującą w Gdyni w pierwszych dniach po zajęciu miasta przez Niemców. Publikacja zawiera wiele fotografii, wykresów i map oraz wyszczególnienie miejsc pochówków, bohaterskich obrońców Gdyni i Wybrzeża.
Wydanie książek zostało dofinansowane ze środków Prezydenta Miasta Gdyni. ",,"
2009-01-01 ","
2009-01-01 ","
336 ","
polski ",,,
"
Jak żyć bez gwizdka ",Anna Kossak,"
poradniki ",Kurpisz,,,,"
2009-01-01 ","
2009-01-01 ",,"
polski ",,,
"
Dwory i pałace w widłach Wisły i Pilicy ",Maciej Andrzej Zarębski,"
albumy ",Świętokrzyskie Towarzystwo Regionalne,"
9788360921364 ",,,"
2009-01-01 ","
2009-01-01 ","
144 ","
polski ",,,
"
7TP vol. II ",Janusz Lewdoch,"
historia ",Militaria,"
9788372193179 ",,,"
2009-01-01 ","
2009-01-01 ",,"
polski ",,"

Druga część dotycząca produkcji i użycia 7TP. Ciekawe informacje, bogaty materiał zdjęciowy, sporo ilustracji. 

Druga część dotycząca produkcji i użycia 7TP. Ciekawe informacje, bogaty materiał zdjęciowy, sporo ilustracji. 



Pokaż mimo to


",
"
Wykłady bawarskie z lat 1963 - 2004 ",Benedykt XVI,"
religia ",Instytut Wydawniczy PAX,"
9788321118468 ","
„Wykłady bawarskie” to zbiór przemówień, jakie ksiądz profesor, arcybiskup, kardynał Joseph Ratzinger wygłosił w latach 1964-2004 podczas rozmaitych spotkań i konferencji organizowanych przez bawarską Akademię Katolicką. Tematyka ich była niezmiernie szeroka i dotyczyła zarówno najbardziej fundamentalnych zagadnień doktrynalnych, jak i problemu obecności wiary chrześcijańskiej we współczesnym świecie. Na szczególną uwagę zasługują refleksje na temat Kościoła w epoce posoborowej oraz głos w dyskusji ze znanym współczesnym filozofem niemieckim Jürgenem Habermasem na temat prepolitycznych fundamentów państwa wolnościowego.

Książka ta jest skierowana nie tylko do teologów. Każdy, kto jest zainteresowany życiem współczesnego Kościoła i losami pontyfikatu papieża Benedykta XVI, sięgnie po nią jako po źródło wiedzy o sylwetce intelektualnej obecnego biskupa Rzymu. Zaskoczeni nią będą zarówno zwolennicy tradycjonalizmu, jak i wszelkiej maści progresiści. ","
Grundsatz-Reden aus fünf Jahrzehnten ","
2009-01-01 ","
2009-01-01 ",,"
polski ","
Andrzej Czarnocki ",,
"
CD-Action Numer Specjalny 2009 ",Redakcja magazynu CD-Action,"
czasopisma ",Bauer,"
14262916 ",,,"
2009-01-01 ","
2009-01-01 ",,"
polski ",,"

Mafia 2 też słabiutkie...

Jestem prawie pewny że czytałem wszystkie numery CD Action w latach 1998-2010... Szkoda że na LC nie ma Świata Gier Komputerowych którego również byłem wielkim fanem!
Ładne mieli te okładki!
Czytam pozycje od lewej do prawej, masę czasopism, tygodników, musi to znaleźć odzwierciedlenie w mojej biblioteczce :) 

Mafia 2 też słabiutkie...

Jestem prawie pewny że czytałem wszystkie numery CD Action w latach 1998-2010... Szkoda że na LC nie ma Świata Gier Komputerowych którego również byłem wielkim fanem!
Ładne mieli te okładki!
Czytam pozycje od lewej do prawej, masę czasopism, tygodników, musi to znaleźć odzwierciedlenie w mojej biblioteczce :) 



Pokaż mimo to
 

",
"
Queen. Made in Heaven ",praca zbiorowa,"
muzyka ",Agora,"
9788375524475 ","
Piętnasty studyjny album Queen to ostatni zestaw premierowych nagrań z udziałem Frediego Mercury'ego. Po śmierci wokalisty w 1991 roku członkowie zespołu przez cztery lata pracowali nad podkładami do partii wokalnych pozostawionych przez przyjaciela. Gdy album ujrzał światło dzienne uznano go za jedno z najbardziej udanych dzieł w karierze Queen.

Lista utworów:
It's a Beautiful Day
Made in Heaven
Let Me Live
Mother Love
My Life Has Been Saved
I Was Born to Love You
Heaven for Everyone
Too Much Love Will Kill You
You Don't Fool Me
A Winter's Tale
It's a Beautiful Day (reprise) ",,"
2009-01-01 ","
2009-01-01 ","
38 ","
polski ","
Anna Araszkiewicz ",,
"
Mniam, jakie dobre! ",Hanna Michalska,"
poradniki ",Zielona Sowa,"
9788376123578 ","
Informacje o tym co powinno jeść dziecko, jak rozpoznawać jego preferencje smakowe i radzić sobie z niejadkiem. Z poradnikiem rodzic odkryje radość wspólnych posiłków i przekona się, że maluch w kuchni nie musi oznaczać katastrofy. Książka zawiera tablicę magnetyczną ułatwiającą śledzenie postępów dziecka oraz propozycje zabaw i ćwiczeń utrwalających właściwe nawyki żywieniowe i zachowanie przy jedzeniu. ",,"
2009-01-01 ","
2009-01-01 ","
20 ","
polski ",,"

Pomalutku, z dnia na dzień przygotowujemy się do momentu, w którym powitamy kolejnego członka naszej rodziny. Nie ukrywam, że już nie mogę się doczekać. A czas, który mi pozostał spędzam myśląc o tym, jak wiele znów zmieni się w naszym domu i jak cudownie będzie ponownie podziwiać postępy w rozwoju małego człowieka. Opisywałam Wam nie tak dawno poradnik, w którym autorka proponowała szereg ciekawych przepisów na różne posiłki idealnie nadających się zarówno dla maluszka jak i całej rodziny. Dziś chciałabym Wam polecić książkę o podobnej tematyce. Według mnie świetnie uzupełniającej się z tamtym poradnikiem.

Lektura, o której chciałabym Wam dziś co nieco powiedzieć jest sporych gabarytów. Wydawałoby się więc, że treści w niej jest tak wiele, że aż trudno ją ogarnąć. Ale nie do końca tak jest. Bowiem stron w tej lekturze jest zaledwie 20, a sama książka jest wykonana troszkę na styl segregatora z notatkami. Kartki w tej publikacji są grube i sztywne. umieszczone są one na sprężynie, a każdy rozdział ma nieco inną wielkość stron. W ten sposób, bez kłopotu jednym ruchem sięgamy po dział, który najbardziej nas interesuje. 

Pierwszy rozdział to ""Co każdy maluch zjadać powinien?"". Znajdziemy tu krótką rozpiskę o tym, w którym miesiącu należy poszerzać dietę maluszka o poszczególne produkty. Na przykład różne owoce i warzywa, kasze, chrupki itp. Na każdej stronie oprócz podziału na wiek maleństwa znajdziemy także niewielkie rameczki, w których zawarte są istotne informacje uzupełniające. Drugi rozdział ""Maluch w kuchni"" opisuje akcesoria, które ułatwią naszym szkrabom spożywanie posiłków. Są tu wymienione różne ciekawe naczynia, łyżeczki, buteleczki, krzesełka itp. Doświadczona mama taka jak ja doskonale wie co i w jakich okolicznościach jej się przyda. Jednak dla początkujących rodziców wskazówki (bardzo trafne zresztą) zawarte w poradniku z pewnością ułatwią wybór. Ostatni rozdział to ""Nauka samodzielnego jedzenia"". Tutaj poczytamy o tym co i w jakim wieku powinien już umieć nasz maluszek. Autorka sugeruje niektóre rozwiązania, ostrzega przed popełnianiem znanych nam wszystkim błędów. Na pewno każda mama znajdzie tu coś dla siebie.

Ostrzegam, że wszystkie te informacje są to wiadomości ujęte w tak zwanej pigułce. Jeśli oczekujecie długich i konkretnych artykułów na dany temat, to poszukajcie innej książki. Tutaj autorka skupia się na konkretach i w prosty, jasny sposób przekazuje nam swoją wiedzę. Według mnie wiadomości zawarte w tym poradniku są wystarczające. A przy tym korzystanie z tej książki jest według mnie naprawdę czystą przyjemnością. Wszystkie wiadomości są tu ujęte bardzo przejrzyście, kompleksowo i oszczędnie w słowach. Nie musimy przeczytać kilku stron z książki, by dowiedzieć się, jakie owoce możemy podać np. 7 miesięcznemu brzdącowi. Bardzo mi się to podoba, bo wiadomo, że przy takich maluchach w domu, zazwyczaj nie mamy czasu na pochłanianie całych tomów odpowiednich lektur.

Poza tym grafika towarzysząca nam na każdej ze stron zachęca do korzystania z książki i sprawia, że z przyjemnością do niej zaglądamy. Książka jest kolorowa i wesoła. Jestem pewna, że nasz brzdąc chętnie będzie nam towarzyszył podczas lektury. A ponieważ jak już wspomniałam na początku strony są grube i sztywne, nie musimy się obawiać, że małe, lepkie rączki dziecka zniszczą nam nasz poradnik. W tym przypadku to chyba nie możliwe. Ta lektura przetrwa nawet długotrwały nalot małych łapek. Gwarantuję.

Ale to jeszcze nie koniec. ""Na deser"" zostawiłam sobie najciekawszy element tego poradnika. Na wewnętrznej stronie okładki znajdziemy taką jakby kopertę. A w niej znajduje się wspaniale wykonana, gruba i kolorowa tablica magnetyczna do powieszenia na ścianie wraz z zestawem magnesików. Nie służy ona jednak do zabawy. Pierwsza część służy do motywowania dziecka, bowiem w nagrodę za chętne zjedzenie posiłku przyczepiamy w odpowiednim okienku wesołą buźkę króliczka, pieska kotka, misia lub dziewczynki. Jeśli entuzjazmu przy jedzeniu nie było - buźka jest neutralna. A jeśli maluszek grymasił podczas jedzenia - w zestawie znajdziemy także bardzo niezadowolone buziaczki. Natomiast druga część tablicy ma za zadanie informować nas, jakie produkty nasze dziecko zjada ze smakiem (w tym przypadku użyjemy magnesiku z uśmiechniętym słoneczkiem), a jakie nie specjalnie mu pasują (słoneczko wtedy jest smutne). 

Muszę przyznać, że ten pomysł bardzo mi się spodobał. W naszym domu tablica motywacyjna dla Alicji dotycząca jej codziennego zachowania była strzałem w 10, więc mam nadzieję, że ta kulinarna tablica także się sprawdzi. A część druga z pewnością ułatwi rodzicom dopasować posiłki do upodobań kulinarnych ich małych pociech :) Mnie bardzo się podoba, i jestem pewna, że za jakiś czas poradnik ten będzie u nas stale w użytku, a tablica znajdzie swoje miejsce na ścianie w kuchni. Polecam :) 

Pomalutku, z dnia na dzień przygotowujemy się do momentu, w którym powitamy kolejnego członka naszej rodziny. Nie ukrywam, że już nie mogę się doczekać. A czas, który mi pozostał spędzam myśląc o tym, jak wiele znów zmieni się w naszym domu i jak cudownie będzie ponownie podziwiać postępy w rozwoju małego człowieka. Opisywałam Wam nie tak dawno poradnik, w którym autorka... 

więcej



mniej





Pokaż mimo to


",
"
Ruchliwość społeczna ",,"
nauki społeczne (psychologia, socjologia, itd.) ",Wydawnictwo IFiS PAN,"
9788376890025 ",,"
Social Mobility ","
2009-01-01 ","
2009-01-01 ","
542 ","
polski ",,,
"
Narkotyki, narkomania. Podstawy wiedzy ",Jacek Wrona,"
zdrowie, medycyna ",POMOC Wydawnictwo Misjonarzy Krwi Chrystusa,"
8788372569325 ","
Współczesny człowiek to często człowiek zniewolony. Nie w klasycznym tego słowa znaczeniu, ale przede wszystkim przez własne słabości. Jedną z nich jest uzależnienie od substancji psychoaktywnych. Dając złudne poczucie szczęścia, pustoszą one zdrowie psychiczne i fizyczne oraz pozostawiają po sobie pustynię duchową, szczególnie wśród młodych ludzi. Aby jednak przeciwdziałać i zapobiegać tej patologii, niezbędne jest posiadanie wiedzy na ten temat. Bazując na swoim 15–to letnim doświadczeniu zawodowym - policjanta zwalczającego przestępczość narkotykową, pragnę przekazać w Państwa ręce tą oto publikację. Zawarte w niej informacje mam nadzieję, że pomogą lepiej zrozumieć problematykę narkomanii oraz poznać „świat” narkotyków. Pragnę podziękować ks. Norbertowi Pikule za pomoc i rady. ",,"
2009-01-01 ","
2009-01-01 ","
192 ","
polski ",,,
"
Warunki oświetlenia. Elegie ",Emmanuel Hocquard,"
poezja ",słowo/obraz terytoria,"
9788374539050 ","
W nominowanym tomie Warunki oświetlenia. Elegie Hocquard kontynuuje najlepsze doświadczenia francuskiej awangardy – wyrosłej na dwóch wiekach republikanizmu i mieszczaństwa, zapowiadanej dokonaniami Rimbauda, Baudelaire’a, Mallarmégo i Apollinaire’a – która uwolniła wiersz od rygorów formy i obowiązków referencyjności. 
Autor podejmuje szczególną grę z głęboko zakorzenionym w liryce gatunkiem elegii, tworząc 21 cykli po 5 wierszy każdy, przy czym, jak sam wyjaśnia, odczytywana przez niego „Elegia nie polega na wypowiadaniu słów lamentu Polega na powtarzaniu słów języka Ona sama jest powtórzeniem Cały język jest elegią”. Zgodnie z naczelną ideą „eksperymentatorów” poetyckie słowo nie odsyła tu do przedmiotu, ale do innego słowa, a ich nieoczekiwane zderzenie ma wybić czytelnika z przyzwyczajeń estetycznych, ontologicznych i etycznych, poszerzając w efekcie zakres jego wolności. W końcowych wersach książki czytamy: „Mówiąc lub pisząc lub czytając lub tłumacząc poszukuje się wyjścia Wyjścia przed siebie Pisanie jest takim wyjściem”. ","
Conditions de lumière : élégies ","
2009-01-01 ","
2009-01-01 ","
180 ","
polski ","
Marcin Kurek ","

http://dajprzeczytac.blogspot.com/2015/02/warunki-oswietlenia-elegie-emmanuel.html 

http://dajprzeczytac.blogspot.com/2015/02/warunki-oswietlenia-elegie-emmanuel.html 



Pokaż mimo to


",
"
Baśnie i legendy Skórcza i okolic ",Patrycja Hamerska,"
baśnie, legendy, podania ",Towarzystwo Przyjaciół Skórcza i Ziemi Kociewskiej,"
9788392251934 ",,"
Baśnie i legendy Skórcza i okolic ","
2009-01-01 ","
 2009-01-01 ",,"
polski ",,"

Książka jest bardzo ładnie wydana, wspaniale opracowana graficznie przez O. Lichego i ślicznie ilustrowana przez J. Olszynkę. 
Niestety, na formie koniec plusów. Treść baśni mocno utrwala stereotypy. Tak się ktoś kiedyś czepiał ""Murzynka Bambo"", a warto przyczepić się choćby ""Baśniom i legendom Skórcza i okolic"". Osobą dobrą i miłą jest młoda, szczupła, niebieskooka blondynka, a jej wredną sąsiadką jest gruba, stara baba. Luteranie są przedstawieni pejoratywnie jako ekspansywni najeźdźcy, a rzymscy katolicy to ludzie dobrzy, którzy w imię prawdy odzyskują kościoły po protestantach. Pół-Polak pół-Niemiec jest wredny, ma konszachty z diabłem i dzięki temu jest bogaty. A Polacy pozwalają mu spłonąć w pożarze i zginąć, ponieważ są dobrzy, biedni i bogobojni. 
Nigdy nie przeczytałbym tych bajek swoim dzieciom, zgroza i trwoga! 

Książka jest bardzo ładnie wydana, wspaniale opracowana graficznie przez O. Lichego i ślicznie ilustrowana przez J. Olszynkę. 
Niestety, na formie koniec plusów. Treść baśni mocno utrwala stereotypy. Tak się ktoś kiedyś czepiał ""Murzynka Bambo"", a warto przyczepić się choćby ""Baśniom i legendom Skórcza i okolic"". Osobą dobrą i miłą jest młoda, szczupła, niebieskooka... 

więcej



mniej





Pokaż mimo to


",
"
Modlitwa dzieci ",Antoni Długosz,"
religia ",POLWEN,"
9788375570694 ","
Wielu rodziców zmaga się z wątpliwościami – czy prowadzić małe dziecko na Mszę Świętą, zabierać na długie nabożeństwo majowe lub różańcowe? Czy zachęcać je do modlitwy spontanicznej, czy raczej kazać odmawiać pacierz? Czy można modlić się, tańcząc, rysując, a nawet bawiąc się klockami? Odpowiedzi na te pytania znajdują się w niniejszej książeczce.
Autor książki JE ks. bp ANTONI DŁUGOSZ jest biskupem pomocniczym częstochowskim, zwanym często „biskupem od dzieci”. Od kilku lat ksiądz biskup występuje w telewizyjnym programie katolickim „Ziarno” w TVP 1, w którym, jako doświadczony duszpasterz, w przystępny sposób przedstawia katechezę dla najmłodszych – urozmaicając ją śpiewem, zabawą, rozmowami z dziećmi. ",,"
2009-01-01 ","
2009-01-01 ","
52 ","
polski ",,,
"
Wojna Kwiatów ",Tomasz Sobieraj,"
poezja ",Editions sur Ner,,"
Poezja ",,"
2009-01-01 ","
2009-01-01 ","
63 ","
polski ",,,
"
Marzyciele I Oportuniści. Stosunki Polsko-Szwedzkie W Latach 1939-1945 ",Paweł Jaworski,"
powieść historyczna ",Instytut Pamięci Narodowej,"
9788376290379 ",,,"
2009-01-01 ","
2009-01-01 ","
448 ","
polski ",,,
"
Oto szczęście! Perełka z aureolą nr 6 ",praca zbiorowa,"
religia ",Edycja Świętego Pawła,"
9788374246576 ","
Niech głos zabiorą Święci i Błogosławieni! Chodzili po tej samej ziemi co my i żyli baaaardzo intensywnie, więc mają dużo do powiedzenia na temat życia, miłości, relacji międzyludzkich... Wybór najciekawszych, krótkich cytatów osób kanonizowanych i beatyfikowanych obok różnotematycznych zdjęć to właśnie nasza nowa linia wydawnicza z wytłoczoną na okładce aureolą. Nowa seria, nowy wygląd wnętrza perełki. Pieniądze? Kariera? Miłość? Rodzina? To co jest tym szczęściem?! Niech nam odpowie ten, który nie zmarnował swego życia, a teraz już na wieki jest szczęśliwy – św. Jan Maria Vianney. To zbiór krótkich cytatów Proboszcza z Ars – cenne, konkretne wskazówki dla nas żyjących. ",,"
2009-01-01 ","
2009-01-01 ","
16  ","
polski ",,,
"
Fantasmas en la escalera (Pepa Villa, taxista en Barcelona) ",Alicia Estopiñá,"
kryminał, sensacja, thriller ",Difusión,"
9788415620471 ","
En una casa del barrio de Gracia en Barcelona pasan cosas muy raras. El fantas de la especulación inmobiliaria es el protagonista en la víspera de Todos los Santos, una noche de Halloween muy especial para la taxista Pepa Villa y sus amigos. ","
Fantasmas en la escalera (Pepa Villa, taxista en Barcelona) ","
2009-01-01 ",,"
56 ","
hiszpański ",,,
"
 Piękna i Bestia. Bajka Rozkładanka ",Urszula Kozłowska,"
bajki ",Wilga,"
9788325900250 ","
Oto baśń o wielkiej miłości, dzięki której to, co brzydkie i straszne staje się piękne. Znają ją dzieci na całym świecie. W naszej książce baśniowi bohaterowie wyjdą do was z ilustracji! ","
Beauty and the Beast ","
2009-01-01 ","
2009-01-01 ","
10 ","
polski ",,,
"
The One #3 ",Nicky Lee,"
komiksy ",Tong Li Publishing,"
9781905887361 ",,,"
2009-01-01 ","
2009-01-01 ",,"
polski ",,,
"
mały słownik hiszpańsko polski ",Barbara Jardel,"
encyklopedie, słowniki ",Wiedza Powszechna,"
9788321413914 ","
słownik, 48 000 haseł, zwrotów, idiomów. Żywe, aktualne słownictwo. Niezbędne wyrażenia i zwroty, terminy z różnych dziedzin, nazwy geograficzne, imiona i skróty. ",,"
2009-01-01 ","
2009-01-01 ","
780 ","
polski ",,,
"
Greek Street #3 - Book One: Blood Calls For Blood, Part Three: House of Ghosts ",Davide Gianfelice,"
komiksy ",Vertigo,"
9780805092677 ","
There are many monsters on Greek Street, but none more terrifying then the deadly creature who's leaving a trail of corpses, each with a page of an ancient Greek play stuffed into its dead heart. Meanwhile, young Eddie learns a secret that just might cost him his life! ",,"
2009-01-01 ",,,"
angielski ",,,
"
Jezus a kobiety ",Tomasz Maria Dąbek OSB,"
religia ",Petrus,"
9788361533061 ","
Współczesna polityczna poprawność próbuje zrównać prawa kobiet i mężczyzn, opierając się na wyliczeniach statystycznych. Tymczasem taki wymuszony, matematyczny podział nie sprzyja wcale lepszemu i sprawiedliwemu kształtowaniu rzeczywistości.
Lektura książki Tomasza Dąbka pokazuje wyraźnie, że to Pismo Święte, w tym przypadku Nowym Testament są bogatym źródłem wiedzy o naturze i przeznaczeniu człowieka, rozumianym również w kategorii jego płciowości. 
Pełnia człowieczeństwa, pełnia kobiecości najlepiej uwidacznia się w relacji z Jezusem. Książka Jezus a kobiety pokazuje, czasem zaskoczonemu tym czytelnikowi, jak wielka i znacząca jest rola kobiety i jak bardzo została ona wywyższona przez Boga i jak wiele nazwanych z imienia niewiast pojawia się kartach Ewangelii, bo przecież to Maryja jest pierwsza po Jezusie, jako wzór świętości człowieka; bo oto tą, która poznała przeznaczenia małego dziecka w świątyni była prorokini Anna; bo stojące pod krzyżem niewiasty dały przykład głębokiej wiary i odwagi (większej niż wiara wielu innych apostołów); bo pierwszą osobą spotkaną przez Jezusa po zmartwychwstaniu była przecież kobieta...
Jednak to nie wszystko. Autor przytacza także przykłady przypowieści, w których kobiety grają główną rolę i oraz ich licznych uzdrowień. Oczywiście kobiety pokazane przez ojca Dąbka to nie tylko wzór cnoty i świętości – bo oto przecież także niewiasta stała za męczeńską śmiercią Jan Chrzciciela. Ale ta ciemnia strona, to także część prawdy o naturze kobiecości.
Można zatem z całym przekonaniem stwierdzić, że za pomocą tej książki, czytając wnikliwie Pismo Święte, lepiej zrozumiemy naturę kobiety i wynikające z niej jej przeznaczenie, które wcale nie wynika ze statystycznego wyliczenia, ale z niezwykłej mądrości i mocy nauki Jezusa. ",,"
2009-01-01 ","
2009-01-01 ","
113 ","
polski ",,,
