title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Szczęście, nieszczęście...? ",Tina Wieczorek,"
biografia, autobiografia, pamiętnik ",Kontekst,"
8388572660 ","
Autobiografia mająca charakter zapisu pamiętnikarskiego. Wspomnienia dotyczą okresu od wypadku samochodowego autorki do chwili obecnej. Zawierają jej przemyślenia oraz opis zmagań z cierpieniem i konsekwencjami losu. Tina miała do wyboru poddać się i czuć się ofiarą, albo wyciągnąć wnioski i zaaranżować swoje życie od nowa. W tym celu używa wiele najróżniejszych metod; od walki, pocieszeń samej siebie, do szukania zabawnych, żartobliwych sformułowań na swój i innych temat. Kieruje się „słowami kluczami” i w efekcie osiąga stan stabilny. Uczy się rozwiązań od tych ludzi, których spotyka i zaprzyjaźnia się z nową rzeczywistością i nową sobą. Wychodzi z założenia, że nie zbierze „rozlanego mleka” i musi „pochować” króla, by mógł narodzić się nowy król. Dowiadujemy się, że metody najprostsze okazują się być najskuteczniejsze i że jest to proces nie zakończony. Szczególnie przekonujemy się o tym w części Post Scriptum. Książka uzmysławia nam, że warto mieć swoją filozofię życiową, bo „trudno nie wierzyć w nic”. Atutem książki jest też treść pozbawiona nadmiernych wzbogaceń i niepotrzebnych opisów. Przeciętny czytelnik, który miał do czynienia z tekstem stwierdza, że jest to ciepła opowieść o życiu jakich wiele, a w jakiś sposób wyróżnionym cierpieniem. ",,"
2005-01-01 ","
2005-01-01 ","
112 ","
polski ",,,
"
Absolwenci 2005. 60-lecie Zespołu Szkół Ekonomicznych w Tczewie ",InterBit,"
albumy ",Zespół Szkół Ekonomicznych w Tczewie,,,,"
2005-01-01 ","
2005-01-01 ",,"
polski ",,"

Szkolna publikacja o absolwentach rocznika 2005. 

Szkolna publikacja o absolwentach rocznika 2005. 



Pokaż mimo to


",
"
30 Days of Night: Annual 2005 ",Nat Jones,"
komiksy ",IDW Publishing,,"
This 48-page one-shot titled ""The Journal of John Ikos"" tells the story of John Ikos leaving Barrow and going to Los Angeles in search of Agent Norris. While in Los Angeles, John Ikos meets Billy (from the ""Dead Billy Dead"" story in Bloodsucker Tales) and Dane, and does battle with a gang of vampires going by the name The Night Crew led by a vampire called Santana. Written by Steve Niles and illustrated by Nat Jones. ",,"
2005-01-01 ",,,"
angielski ",,"

Króciutki komiks, prosty, ale ma klimat - Jones dobrze zgrał się z Nilesem. 
Akcja ma bezpośredni związek z ostatnim minikomiksem z ""30 Days of Night: Three Tales"". Niezbyt skomplikowana, ale całkiem przydatna - w każdej książce czy dobrym serialu znajdą się wątki poboczne, dzięki którym odbiorca odpocznie od głównej linii wydarzeń. Co więcej, są tu i Dane, i Billy - czego chcieć więcej? Pewnie tylko tego, żeby Niles nie był takim złośliwcem i przewidział nieco inną rolę dla Billy'ego, ale w końcu wszystkiego mieć nie można. Przyznam jednak, że zgrzyta mi nieodpowiedzialna postawa młodego wampira, który sprawiał wrażenie o wiele bardziej lekkomyślnego niż w ""Dead Billy Dead"". Rekompensuje to duet Dane & Ikos, chciałabym więcej scen z udziałem ich obu, ale biorąc pod uwagę, co prawdopodobnie przydarzyło się Dane'owi, próżne me nadzieje. 
Kreska apetyczna, to znaczy: Ikos groźny i przypominający krasnoluda z rasowego fantasy, osobowość Dane'a dobrze ""rozrysowana"", Billy jako słodkie szczenię, mroczno-kiczowaty z założenia gang... no cóż, mroczno-kiczowaty. 

Króciutki komiks, prosty, ale ma klimat - Jones dobrze zgrał się z Nilesem. 
Akcja ma bezpośredni związek z ostatnim minikomiksem z ""30 Days of Night: Three Tales"". Niezbyt skomplikowana, ale całkiem przydatna - w każdej książce czy dobrym serialu znajdą się wątki poboczne, dzięki którym odbiorca odpocznie od głównej linii wydarzeń. Co więcej, są tu i Dane, i Billy - czego... 

więcej



mniej





Pokaż mimo to


",
"
Podejście geobiograficzne w geografii społecznej. Zarys teorii i podstawy metodyczne ",Jacek Kaczmarek,"
nauki społeczne (psychologia, socjologia, itd.) ",Wydawnictwo Uniwersytetu Łódzkiego,"
8371719078 ",,,"
2005-01-01 ","
2005-01-01 ",,"
polski ",,,
"
Słownik kieszonkowy rosyjsko-polski, polsko-rosyjski z minirozmówkami ",Marian Glinka,"
encyklopedie, słowniki ",LektorKlett,"
9788374291255 ","
25 000 haseł i zwrotów, aktualne słownictwo. ",,"
2005-01-01 ","
2005-01-01 ","
568 ","
polski ",,,
"
Duchy. Kosmiczne niewolnictwo człowieka ",Zbigniew Jan Popko,"
poradniki ","Wydawnictwo ""Olivia""","
8392174305 ","
Autor, medium, astralny podróżnik, na podstawie osobistych wypraw do zaświatów i innych wymiarów przedstawia wstrząsający opis zrodzenia ludzkiej cywilizacji, ustawicznej walki z Panami Tego Świata oraz na pocieszenie: wygląd drugiej strony życia. Opisuje spotkanie z obcymi cywilizacjami i udostępnia adresowane do ludzkości przesłania, dzięki którym można zajrzeć za kurtynę sceny życia, a także praktycznie, bez iluzji szkół ezoterycznych, zapanować nad własnymi emocjami i myślami i bez pośredników wejść na ścieżkę prawdy i duchowego wzrostu. Wprowadza w to, co zwie się sekretną wiedzą, o czym milczą wszelkie zakazane księgi. Ta książka to spis zdumiewających doświadczeń, a zarazem kopalnia wiedzy. To odsłona tego, o czym dotąd żaden autor na świecie nie wspominał z tej prostej przyczyny, że nie było to mu dane.

""...Gra toczy się w wielu wymiarach i na różnych poziomach świadomości. Są zaangażowane w nią siły stojące niemal u kresu doskonałości. Dla człowieka już samo uczestnictwo w tej grze oznacza awans. Na szczęście siły opiekujące się ludzką rasą mają cele zbieżne z naszymi. Oczy całego wszechświata są teraz zwrócone na Ziemię. W ostatnim czasie dokonał się przełom w rozumieniu zasad gry i nawet nasi przeciwnicy odstępują od swoich idei i przez człowieka usiłują wzmocnić własną świadomość..."" - ta zapowiedź dobitnie ilustruje rangę zawartych w tej pozycji treści i nie ma co ukrywać, są one wyłożone z precyzją chirurgicznego nożna, z tym zastrzeżeniem, że operacja dotyczy umysłu i obszarów duchowych.

Co najbardziej zdumiewa, to fakt, iż słowa uderzają bezpośrednio w podstawy rozumienia rzeczywistości i na bieżąco toczą walkę z ego i nakazanym przezeń starym widzeniem świata. I chcemy tego czy nie, są tak zakodowane, iż siłą tajemnicy i własnej mocy znajdują odzwierciedlenie bezpośrednio w obszarach podświadomości, znajdując tam potwierdzenie dla podnoszonych prawd. Najzwyczajniej w świecie każdy, kto czyta tę książkę, przyznaje potem przed samym sobą, iż jego widzenie świata uległo zmianie nie tyle pod wpływem czyichś słów, co ze względu na przewartościowanie poglądów, które automatycznie i za przyzwoleniem głosu ducha dokonało się w tych obszarach przynależnych umysłowi, które stykają się z tzw. pamięcią genetyczną, czyli antyumysłem.

Książka zniewala ogromem materiału, którym autor stara się uzasadnić to, co wskazuje na zasadność argumentacji, grawitującej pozornie w obszarach nieweryfikowalnej wiedzy. Pod tym względem jest to dosłownie kopalnia zdumiewających informacji, z których spokojnie można byłoby wykroić kilka opasłych ksiąg, przed czym ustawicznie ucieka autor, optujący za tzw. podawaniem prawdy w pigułce.

Już słowo wstępne, w którym autor przedstawia własną drogę w światy wielowymiarowe, potrafi zafascynować niejednego obytego z tematyką ezoteryka. Może dlatego wielu tzw. zawodowców wciąż szuka u autora potwierdzenia własnych domysłów oraz słów wyjaśniających prawdę odkrytą na nowo.

Kolejne rozdziały, to prócz relacji z seansów spirytystycznych i opisów wędrówek astralnych po światach przynależnych nie tylko ludzkiej ewolucji, ale i po światach zamieszkanych przez inne cywilizacje, zawierają to, co najbardziej wstrząsa: przyczynę powstania gatunku ludzkiego, na co zgodę wyraziły zaświaty, czyli nasz prawdziwy dom, oraz mechanizm sprawowania nad nami kontroli, dzięki której Obcy i panujący nad nimi i nami Władcy Tego Świata utrzymują ten poziom w stanie ciągłego napięcia, wojen i cierpienia, co nie ma nic wspólnego z aktem podpisanym między ludzkością a Obcymi, dzięki któremu ludzkie dusze zgodziły się ewoluować na tej planecie.

Dzięki przekazowi Czytelnika, istocie penetrującej wszechświat z pozycji outsidera, autor przedstawia sposób sprawowania nad nami bezpośredniej kontroli za pomocą samopowielającego się oprogramowania, a dzięki spotkaniu z przedstawicielem innej cywilizacji - taką metodę tłumienia oprogramowania, aby można było stworzyć nowy wzór matrycy i całkowicie wyzwolić się spod nacisku tych emocji i myśli, których nie pożądamy, co do tej pory było dane tylko mistrzom, a co z powodu energetycznej budowy naszego organizmu czyni z nas bezwolne narzędzie w rękach rządzących nami Bogów.

Nadto Orin, symbol graficzny, którego oddziaływania nie sposób zmierzyć radiestezyjnie, gdyż ustawicznie zmienia swoją charakterystykę, pozwalając nie tylko na zmiany w matrycy, ale również na inicjowanie zmian duchowych poprzez zmianę wzorca energetycznego - kto wie czy nie jest on największym darem, jakim obca cywilizacja za pośrednictwem autora zdecydowała się wspomóc nasz rozwój. Instrukcja jego stosowania, choć dziecinnie prosta, przynosi zdumiewające skutki, a co najważniejsze, uruchamia latarnie w obszarach astralnych, otwierając umysły na świat subtelnych energii.

Tytuł książki nie przez przypadek mówi o kosmicznym niewolnictwie. Każdy, kto zapozna się z dokumentacją, z przerażeniem stwierdzi, że Matrix w stosunku do rzeczywistości wygląda jak bajeczka dla grzecznych dzieci. Jednakże nie jest tak źle. Świat astralny przewidział, że Obcy (Bogowie) złamią warunki umowy i poprzez oprogramowanie, które autor szczegółowo omawia, będą usilnie dążyć do podporządkowania im naszego gatunku. Zawieszone między wymiarami agendy, siłami naszych wywiadowców (nie tylko Jezusa) od początku utrzymują tę wiedzę w nas, pozwalając na jej odsłonę w odpowiednim czasie. Autor jest jednym z tych, któremu powierzono zadanie głoszenia o tym, co już objawione być może. I choć wciąż ową wiedzę niszczy oprogramowanie, zwłaszcza religijne, to już rozpoczął się odwrót od starego i nic i nikt nie jest w stanie tego zatrzymać.

Sporo uwagi autor poświęca rzeczywistemu, materialnemu obrazowi rzeczywistości, gdzie niszczy się wynalazki mogące uczynić człowieka wolnym, jak chociażby umożliwiające dostęp do wytwarzania darmowej energii czy do technik umożliwiających całkowite wyleczenie z wszelkich chorób bez stosowania środków farmakologicznych. Obraz jest przerażający. Naukowców się morduje, wynalazki ukrywa, metody leczenia dławi w zarodku. Za to podsuwa się nam zatrutą żywność, podaje leki i szczepionki przynoszące śmierć, tworzy wrogie człowiekowi środowisko naturalne, tłumi duchowość poprzez religijną utopię, nie mającą nic wspólnego ze słowami Jezusa, ogranicza wolność, reżyserując walkę z terroryzmem, oraz opracowuje plany mające o 90% ograniczyć ludzką populację!

Oczywiście to nie wszystko, co można znaleźć w tej zdumiewającej książce. Jej zakres przewyższa wszystko, co można gdziekolwiek znaleźć, z tej prostej przyczyny, że jak dotąd autor jest jedynym posłańcem, któremu dane było zapoznać świat z pewnymi faktami. Jednak to stąd popłynie strumień prawdy, który po czasie spotka się z innymi, odsłaniając na stałe nowy, rzeczywisty duchowy kościec człowieka. I tylko od nas zależy, czy będziemy uczestniczyć w biegu ku zrozumieniu świata, czy też spoczniemy w śnie iluzji, niczym bezduszne maszyny, gotowe poszerzać krąg własnego cierpienia. ",,"
2005-01-01 ","
2005-01-01 ","
329 ","
polski ",,"

Dla Poszukiwaczy Prawdy pozycja jedyna. ""Proste i już"" :) 

Dla Poszukiwaczy Prawdy pozycja jedyna. ""Proste i już"" :) 



Pokaż mimo to


","
...Miotamy się w zaklętym kręgu pragnień i myśli, ani podejrzewając, iż nie jesteśmy główną przyczyną ich powstania, a jedynie instrumentem je aktywizującym i pomnażającym, który od czasu zrodzenia naszego gatunku istnieje na posługę Panów Tego Świata. ;
Jestem tym, który widział światy niedostępne człowiekowi nawet po śmierci, jestem tym, któremu dano prawo do głoszenia tej nowiny, jestem tym, który odsłoni przed wami to, co było dotąd zakryte, dzięki czemu zyskacie prawo do wyzwolenia się od myśli i pragnień, prawo do poznania mechanizmów rządzących tym światem, prawo do zapanowania nad własnym życiem oraz prawo do jego zmiany pod kątem własnych ustaleń. ;
Jesteśmy kosmicznymi niewolnikami, ale jednocześnie dysponujemy duchową bronią, która jest po stokroć potężniejsza od technologii i wiedzy Obcych. Fakt jej istnienia wymazano jednak z naszej pamięci. Ale kiedy człowiek uświadomi sobie własną moc, kiedy zajrzy w głąb siebie i sięgnie po siły pozostające w dyspozycji jego własnego ducha, odkryje zdziwiony, iż jest równy wszystkim bogom tego świata, a nawet ich przewyższa pod wieloma względami. I pojmie, jak niewiele mu trzeba, by zbudzić się z długiego snu nieświadomości... "
"
Pamiętnik z walk o Twierdzę Przemyśl ",Jan Lenar,"
militaria, wojskowość ",FORT,"
839221322X ","
Pamiętnik żołnierza armii austro-węgierskiej walczącego w przemyskiej twierdzy, w okresie obydwu oblężeń. Zawiera wiele interesujących szczegółów z walk w okolicach Żurawicy i życia codziennego obleganej armii. ",,"
2005-01-01 ","
2005-01-01 ","
48 ","
polski ",,,
"
O. Peter Rookey: Robotnik żniwa pańskiego ",praca zbiorowa,"
religia ",Wydawnictwo i Poligrafia Pijarów,"
837269219X ","
Książka ta nie powstałaby bez pomocy i udziału ludzi szczególnych. Takimi szczególnymi ludzmi byli wszyscy uczestnicy spotkań z o. Peterem - współczesnym charyzmatykiem i ascetą, świadczącym modlitewną posługę uzdrowieniową - podczas Jego wizyty w Polsce w grudniu 2004 r. Warto zapoznać się z tymi opisującymi doznania, emocje, refleksje i przeżycia świadectwami. ",,"
2005-01-01 ","
2005-01-01 ","
218 ","
polski ",,"

Tym razem trafiłem na książkę dotyczącą świadectw spotkań z amerykańskim charyzmatykiem o. Peterem Mary Rookey’em (1916-2014) . Książkę otwiera modlitwa o cud, której codzienne wymawianie o. Rookey gorąca zalecał. Dalej mamy oprócz wstępów, plan wizyty o. Rookeya w Polsce w dn. 10 -21 grudnia 2004 r. Były to miasta; Bydgoszcz, Rzeszów, Warszawa, Kraków, Jasło. O. Rookey przybył na zaproszenie ojców pijarów. Na początku książki mamy również biografię duchownego. O. Peter Mary Rookey jest zakonnikiem, Oblatem Najświętszej Maryi Panny, prowadzi swoją działalność duszpasterska w Chicago, sam siebie nazywa służebnikiem Maryi. 

Dalej mamy treść właściwą książki, czyli świadectwa kilkudziesięciu osób. Jak można się domyśleć świadectwa, które znalazły się w tej książce pisali ludzie z tych wyżej wymienionych miast, w których był w 2004 r. o. Rookey, którzy uczestniczyli w modlitwach o uzdrowienie w kościołach, ale także w szpitalach i więzieniach. Mamy tu świadectwa zwyczajnych ludzi, ale także osób duchownych. Wszyscy potwierdzają o. Rookey był postacią wyjątkową i w sposób niezwykły, przekonywujący trafiał do wiernych, nie tylko ewangelią, którą głosił jak każdy duchowny, ale nie tylko przecież, bo każdy chrześcijanin jest zobowiązany mówić o Bogu i starać się żyć prawdami wiary, Bogiem, Pismem Świętym. Niezwykłym przeżyciem dla wszystkich, którzy pisali świadectwa na potrzeby tej publikacji były modlitwy o uzdrowienie, które rzeczywiście się zdarzały, czy to były uzdrowienia fizyczne i duchowe. Interesujące jest w niektórych wypowiedziach, że Szatan dawał o sobie znać do tego stopnia, że konieczne były egzorcyzmy. Dla wszystkich te wydarzenia były niesamowitym przeżyciem religijnym, które umocniło ich w wierze na całe życie. 

Książkę uzupełniają fotografie, które uzupełniają to co czytelnik wyczytał w tych niezwykłych świadectwach przeżycia wiary z o. Rookey’em. Jestem przekonany, że warto się z zawartością tej książki zapoznać i przekonać się, że te świadectwa doświadczenia przebywania i przeżywania wiary z duchownym z USA są niezwykłe. Ja nabrałem tego przekonania, że o. Rookey był niezwykłą osobowością i piękny sposób mówił o sprawach wiary i jak sądzę wiele osób pod wpływem nauczania nawróciło się i zdecydowało się pójść za Jezusem. Książkę warto przeczytać. Polecam. 

Tym razem trafiłem na książkę dotyczącą świadectw spotkań z amerykańskim charyzmatykiem o. Peterem Mary Rookey’em (1916-2014) . Książkę otwiera modlitwa o cud, której codzienne wymawianie o. Rookey gorąca zalecał. Dalej mamy oprócz wstępów, plan wizyty o. Rookeya w Polsce w dn. 10 -21 grudnia 2004 r. Były to miasta; Bydgoszcz, Rzeszów, Warszawa, Kraków, Jasło. O. Rookey... 

więcej



mniej





Pokaż mimo to


",
"
Czerwony Kapturek. Księżniczka na ziarnku grochu. ",Magdalena Proniewska,"
literatura dziecięca ",OXFORD Educational Sp. z o. o.,"
8374252227 ",,,"
2005-01-01 ","
2005-01-01 ",,"
polski ",,,
"
Porozmawiajmy o AIDS. Wybór scenariuszy. Ogólnopolski Przegląd Sztuk Teatralnych ",praca zbiorowa,"
interaktywne, obrazkowe, edukacyjne ",Krajowe Centrum ds. AIDS,"
8387068284 ","
Wybór scenariuszy powstałych w ramach programu edukacyjnego dla młodzieży, dotyczącego HIV/AIDS i uzależnień z wykorzystaniem form teatralnych pod redakcją Iwony Krzyżanowskiej. ",,"
2005-01-01 ","
2005-01-01 ","
111 ","
polski ",,,
"
The War of the Worlds Murder ",Max Allan Collins,"
kryminał, sensacja, thriller ",Penguin Group,"
0425204014 ","
The bestselling author of Road to Perdition takes readers back to October, 1938. Orson Welles, known as radio's The Shadow, is accused of killing his mistress on the night of his War of the Worlds broadcast. Only Walter Gibson, The Shadow's creator, knows if Welles is truly guilty. ",,"
2005-01-01 ",,"
246 ","
angielski ",,,
"
Biblioteczka malucha. Zwierzęta ",Jo Joof,"
literatura dziecięca ",Firma Księgarska Olesiejuk,"
9788374237215 ","
Biblioteczka malucha. Zwierzęta ",,"
2005-01-01 ","
2005-01-01 ",,"
polski ",,,
"
Keepers of the Maser - 6 - The Lost Village ",Massimiliano Frezzato,"
komiksy ",Heavy Metal Magazine,,,"
Keepers of the Maser - 6 - The Lost Village ","
2005-01-01 ",,"
54 ","
angielski ",,,
"
Voleurs de sucre ",Éric Dupont,"
literatura piękna ",MARCHAND DE FEUILLES,,,,"
2005-01-01 ","
2005-01-01 ",,"
polski ",,,
"
Problem odpowiedzialności w kontekście współczesnego sporu wokół moralności autonomicznej ",Paweł Kupiec,"
filozofia, etyka ",Wydawnictwo Naukowe Papieskiej Akademii Teologicznej,,"
Tematyka tej pracy obejmuje problem rozumienia odpowiedzialności moralnej w kontekście współczesnego sporu wokół moralności autonomicznej na gruncie katolickiej teologii moralnej. ",,"
2005-01-01 ","
2005-01-01 ",,"
polski ",,,
"
Die Verbannung ",Julianne Lee,"
literatura piękna ",Weltbild,"
4026411111834 ","
Der zweite Roman der fesselnden Fantasy-Serie „Das Schwert der Zeit“. Dylan Matheson, Reisender zwischen den Zeiten, kämpft im Schottland des frühen 18. Jahrhunderts um seine große Liebe und für die Freiheit der Jakobiten. Unerwartet erhält er dabei auf mysteriöse Weise Hilfe aus der Zukunft. ","
Outlaw Sword ","
2005-01-01 ",,"
432 ","
niemiecki ","
Nina Bader ",,
"
Garaż, nr 23 / wrzesień 2005 ",Redakcja pisma Garaż,"
czasopisma ",Jimmy Jazz Records,"
14293765 ",,,"
2005-01-01 ","
2005-01-01 ",,"
polski ",,,
"
Blues bass: a guide to the essential styles and techniques ",Ed Friedland,"
muzyka ",Hal Leonard Publishing Corporation,"
0634089358 ",,,"
2005-01-01 ",,"
80 ","
angielski ",,,
"
Lekcja zachwytu ",Ewa Sonnenberg,"
poezja ",Zielona Sowa,"
8374350121 ","
Zbiór ten jest szczególny - bardzo osobisty. Osobisty nie tyle z powodu epizodów biograficznych, osobisty bo szczery. Szczerość polega na bezpośrednim przekazie wrażeń omijającym strategie chwytów artystycznych i przetwarzania. Dzielić się tym, co czujemy umie niewiele osób. Mówić o tym, co jest nam najbliższe jest najtrudniejsze. Mówimy zakładając maski intelektualne, artystyczne lub estetyczne. Jest to pierwsza książka poetycka, w której nie używam ani chwytów estetycznych, ani przebieranek. Przez trzydzieści dwie strony próbowałam znależć w sobie dziecko. Naiwne i ufne. Kogoś, kto zauważa tylko dobre strony świata i nieustannie się dziwi zadając najprostsze pytania. Najprostsze niekiedy może nawet banalne. Tak by wrócić do początku słowa i świata. Jest to książka o kimś, kto stracił przeszłość, zaznając poczucia zagubienia i braku jest mu dane zacząć jeszcze raz od początku. Początek w swojej niewinności daje szansę odkrycia lepszej strony życia. Jak w alchemicznym tyglu następuje przemiana negatywnego w pozytywne. Ewa Sonnenberg ","
Lekcja zachwytu ","
2005-01-01 ","
2005-01-01 ","
39  ","
polski ",,,
"
Kazanie na Górze rozważania ",Oswald Chambers,"
religia ",Szaron,,"
Pisma Oswalda Chambersa mają takie odniesienie do dzisiejszych czasów, że dziwimy się zdając sobie sprawę, że autor zmarł przed Pierwszą Wojną Światową. Kluczem do ciągłej, a nawet wzrastającej popularności jego książek jest na pewno ponadczasowość ich głównego tematu – więź ucznia z jego Panem, a także jej praktyczny wyraz w zwykłych okolicznościach codziennego życia.’ – czytamy w zakończeniu. Rozważania nad tekstem Kazania na Górze rzeczywiście zmuszają do ponownego przemyślenia tych ogólnie znanych słów Jezusa i zadania sobie pytania: jak ma się nauka Mistrza do mojego życia? ",,"
2005-01-01 ","
2005-01-01 ","
100 ","
polski ",,,
"
Słownik biograficzny historii Polski. T.2 ",praca zbiorowa,"
encyklopedie, słowniki ",Ossolineum,"
8304048574 ",,,"
2005-01-01 ","
2005-01-01 ","
952 ","
polski ",,,
"
My descent into death ",Howard Storm,"
religia ",Clairview,"
1902636163 ",,"
My descent into death ","
2005-01-01 ",,"
164 ","
angielski ",,,
"
El Casarse Pronto y Mal ",Mariano José de Larra,"
klasyka ",La Spiga MODERN LANGUAGES,,,"
El Casarse Pronto y Mal ","
2005-01-01 ",,"
94 ","
hiszpański ",,,
"
Taśma życia Przemysława Bystrzyckiego ",Eugenia R. Dabertowa,"
biografia, autobiografia, pamiętnik ",Bonami,"
8389621231 ","
""Wywiad - rzeka z Przemysławem Bystrzyckim miał być raportem z życia zesłańca, żołnierza i pisarza, który chciał On złożyć w takiej właśnie formie. Uważał, że jest zobowiązany do mówienia o przeszłości i o losach Polaków, podzielenia swoim życiem, które pisała mu historia... Stąd wzięła się ta książka; stanowi rodzaj przekazu-testamentu, którego stałam się egzekutorem"" - ze Słowa wstępnego autorki, Eugenii Dabertowej. ",,"
2005-01-01 ","
2005-01-01 ","
245 ","
polski ",,,
"
Europa Wspólna Europa Wspólnota Europejska Rozwój chrześcijaństwa w Europie ",Romuald Kukołowicz,"
religia ",Akces,"
8390734362 ",,,"
2005-01-01 ","
2005-01-01 ",,"
polski ",,,
"
Werewolf ",Richard Corben,"
komiksy ",Del Rey,,"
Zbiór opowiadań złożony z siedmiu historii powstałych w latach 70 i 80 dla magazynów ""Creepy"", ""Heavy Metal"" oraz wydawnictw podziemnych, których tematem przewodnim jest postać likantropa - wilkołaka. Zbiór pokazuje nam również ewolucję stylu Richarda Corbena. ",,"
2005-01-01 ",,"
80 ","
 angielski ",,,
"
Poznaję kształty ",Ann Montague-Smith,"
interaktywne, obrazkowe, edukacyjne ",Firma Księgarska Olesiejuk,"
8374234563 ",,"
First Shape Book ","
2005-01-01 ","
2005-01-01 ","
48 ","
polski ","
Jolanta Mazerant-Jabiry ",,
"
Drinks ",Vincent Gasnier,"
kulinaria, przepisy kulinarne ",Dorling Kindersley,"
9781405306188 ",,"
Drinks ","
2005-01-01 ",,"
512 ","
angielski ",,,
"
""Niektórzy lubią poezję"". Wiersze Wisławy Szymborskiej w Niemczech ",Beata Halicka,"
językoznawstwo, nauka o literaturze ",Universitas,"
8324203591 ",,"
Zur Rezeption der Gedichte von Wisława Szymborska in Deutschland ","
2005-01-01 ","
2005-01-01 ","
311 ","
polski ","
Beata Halicka ",,
"
Baza Leśnych Ludzi ",Zbigniew Zieliński,"
historia ",Oficyna Wydawnicza RYTM,"
9788373996977 ","
Przedwojenna paramilitarna organizacja Leśników (PWL) przygotowywała swoich członków na wypadek wojny do działań w konspiracji. Po wybuchu II wojny światowej leśnicy jako jedni z pierwszych organizowali opór przeciwko okupantowi. Książka przedstawia barwny obraz partyzanckiego życia, ich potyczki, bitwy i brawurowe akcje zbrojne. ","
Baza Leśnych Ludzi ","
2005-01-01 ","
2005-01-01 ","
440 ","
polski ",,,
"
Śladami Benedykta XVI Przewodnik po bawarskim szlaku papieża ",Mariusz Krawiec,"
religia ",Edycja Świętego Pawła,"
8374241055 ",,,"
2005-01-01 ","
2005-01-01 ",,"
polski ",,,
"
A Play of Dux Moraud ",Margaret Frazer,"
powieść historyczna ",Berkley,"
9780425204344 ","
Performing at the wedding of Sir Edmund Deneby's daughter, the player Joliffe has another task to perform—as a spy. As he uncovers the secrets of the Denebys' sordid history, it becomes clear that this wedding celebration is destined to end in tragedy. ",,"
2005-01-01 ",,,"
angielski ",,"

Równie dobra, co tom pierwszy: http://lubimyczytac.pl/ksiazka/298593/a-play-of-isaac. 

Równie dobra, co tom pierwszy: http://lubimyczytac.pl/ksiazka/298593/a-play-of-isaac. 



Pokaż mimo to


",
"
Mądrość życia 4 ",Jan Zbigniew Albert,"
hobby ",Wydawnictwo Diecezjalne i Drukarnia w Sandomierzu,"
8373004394 ","
Czwarta część zbioru myśli, aforyzmów, przysłów i dowcipów. ",,"
2005-01-01 ","
2005-01-01 ","
68 ","
polski ",,,
"
Pod presją czasu. Strategiczna Karta Wyników w praktyce ",Adrianna Lewandowska,"
biznes, finanse ",C. H. Beck,"
9788373875609 ","
Przewodnik opisuje koncepcję Balanced Scorecard (Strategiczna Karta Wyników), która ułatwia kierowanie uwagi na to, co najważniejsze, zarówno w życiu prywatnym, jak i przedsiębiorstwie oraz konsekwentne tego realizowanie. ",,"
2005-01-01 ","
2005-01-01 ","
128 ","
polski ",,,
"
Lula i Zulek ",Maria Molicka,"
literatura dziecięca ",Oficyna Wydawnicza Impuls,"
8373086161 ",,,"
2005-01-01 ","
2005-01-01 ","
72 ","
polski ",,,
"
Międzynarodowy słownik mowy zwierząt ",Lila Prap,"
literatura dziecięca ",Media Rodzina,"
9788372781635 ","
Czy greckie psy doszczekałyby się z psami japońskimi a bułgarskie prosiaczki dochrumkały z tajskimi? Dlaczego kaczka gdacze inaczej w Słowenii, a inaczej na Węgrzech?

Międzynarodowy słownik mowy zwierząt wprowadzi nie tylko Twojego ulubieńca, ale i Ciebie w tajniki mowy - czternastu zwierzaków z czterdziestu dwóch krajów, a - dołączona płyta pozwoli sprawdzić, w jakim języku odzywają się nagrane głosy. ",,"
2005-01-01 ","
2005-01-01 ","
32 ","
polski ","
Bolesław Ludwiczak ",,
"
Vagrant Soldier Ares Volume 16 ",Ryu Kum-chel,"
komiksy ",BB Comics,,,,"
2005-01-01 ",,"
180 ","
angielski ",,,
"
Czas rozmyślań ",Dawid Henryk ROGALSKI,"
poezja ",Wydanie własne,"
8392079051 ",,,"
2005-01-01 ","
2005-01-01 ","
68 ","
polski  ",,,
"
Zawsze wierni, styczeń 2005 (68) ",Redakcja pisma Zawsze wierni,"
religia ",Te Deum Sp. z o. o.,,"
Fortes in fide
Amerykanizm
Arcybiskup John Carroll i narodziny amerykanizmu
Pamięci Michaela Daviesa
Michael Davies (1936–2004)
Wiadomości
Christianitas i Rewolucja
Styczeń
Malowane bułeczki ",,"
2005-01-01 ","
2005-01-01 ",,"
polski ",,,
"
Kuchnia śródziemnomorska ",Carla Bardi,"
kulinaria, przepisy kulinarne ",Arti Centrum,"
8389725290 ",,"
The Little Big Mediterranean Book ","
2005-01-01 ","
2005-01-01 ","
976 ","
polski ",,,
"
Profilaktyka i leczenie odleżyn ",Marta Arendarczyk,"
zdrowie, medycyna ",Continuo,"
8389629178 ",,,"
2005-01-01 ","
2005-01-01 ","
86 ","
polski ",,,
